timestamp,symbol,sma,pct_change,trend_pnl
2025-10-24T20:27:55.700575+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:27:55.700575+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:28:38.281715+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:28:38.281715+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:28:38.281715+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:28:38.281715+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:28:38.281715+00:00,IWM,239.8176,0.103175,23.3300
2025-10-24T20:28:38.281715+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:28:38.281715+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:28:38.281715+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:44:17.270810+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:44:17.270810+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:44:17.270810+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:44:17.270810+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:44:17.270810+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:44:17.270810+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:44:17.270810+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:44:17.270810+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:46:07.069231+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:46:07.069231+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:46:07.069231+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:46:07.069231+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:46:07.069231+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:46:07.069231+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:46:07.069231+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:46:07.069231+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:46:47.573487+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:46:47.573487+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:46:47.573487+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:46:47.573487+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:46:47.573487+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:46:47.573487+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:46:47.573487+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:46:47.573487+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:48:16.499254+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:48:16.499254+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:48:16.499254+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:48:16.499254+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:48:16.499254+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:48:16.499254+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:48:16.499254+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:48:16.499254+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:49:56.070843+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:49:56.070843+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:49:56.070843+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:49:56.070843+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:49:56.070843+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:49:56.070843+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:49:56.070843+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:49:56.070843+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T20:55:31.064337+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T20:55:31.064337+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T20:55:31.064337+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T20:55:31.064337+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T20:55:31.064337+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T20:55:31.064337+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T20:55:31.064337+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T20:55:31.064337+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:00:00.796876+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:00:00.796876+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:00:00.796876+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:00:00.796876+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:00:00.796876+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:00:00.796876+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:00:00.796876+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:00:00.796876+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:06:53.172180+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:06:53.172180+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:06:53.172180+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:06:53.172180+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:06:53.172180+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:06:53.172180+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:06:53.172180+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:06:53.172180+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:12:39.843580+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:12:39.843580+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:12:39.843580+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:12:39.843580+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:12:39.843580+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:12:39.843580+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:12:39.843580+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:12:39.843580+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:25:03.062435+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:25:03.062435+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:25:03.062435+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:25:03.062435+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:25:03.062435+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:25:03.062435+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:25:03.062435+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:25:03.062435+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:37:09.806682+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:37:09.806682+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:37:09.806682+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:37:09.806682+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:37:09.806682+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:37:09.806682+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:37:09.806682+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:37:09.806682+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:41:14.366907+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:41:14.366907+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:41:14.366907+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:41:14.366907+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:41:14.366907+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:41:14.366907+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:41:14.366907+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:41:14.366907+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T21:52:07.067109+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T21:52:07.067109+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T21:52:07.067109+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T21:52:07.067109+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T21:52:07.067109+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T21:52:07.067109+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T21:52:07.067109+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T21:52:07.067109+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T22:02:50.313626+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T22:02:50.313626+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T22:02:50.313626+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T22:02:50.313626+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T22:02:50.313626+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T22:02:50.313626+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T22:02:50.313626+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T22:02:50.313626+00:00,XLK,275.3622,0.000000,87.3900
2025-10-24T22:06:21.218163+00:00,SMH,316.6694,0.395739,99.5600
2025-10-24T22:06:21.218163+00:00,SOXX,266.0824,0.291119,66.7100
2025-10-24T22:06:21.218163+00:00,QQQ,590.7494,0.256183,125.8500
2025-10-24T22:06:21.218163+00:00,XLY,235.7360,0.195894,38.9300
2025-10-24T22:06:21.218163+00:00,IWM,239.8172,0.103087,23.3100
2025-10-24T22:06:21.218163+00:00,AAPL,819.4660,0.000000,-6967.0744
2025-10-24T22:06:21.218163+00:00,MSFT,672.5415,0.000000,5796.0879
2025-10-24T22:06:21.218163+00:00,XLK,275.3622,0.000000,87.3900
