description,val_return,val_sortino,val_wr,robust_score,gpu_id,elapsed_s,job_id,timestamp
c70_tp05_slip5_s940,,,,,0,5,000003ac,2026-03-25T17:33:30
c70_tp05_slip5_s941,,,,,0,13,000003ad,2026-03-25T17:33:43
c70_tp05_slip5_s942,,,,,0,13,000003ae,2026-03-25T17:33:56
c70_tp05_slip5_s943,-0.6374,1.01,0.0,-0.6374,0,349,000003af,2026-03-25T17:39:45
c70_tp05_slip5_s944,-0.0801,3.17,0.5181,-0.0801,0,346,000003b0,2026-03-25T17:45:31
c70_tp05_slip5_s945,-0.3115,-0.23,0.3676,-0.3115,0,360,000003b1,2026-03-25T17:51:33
c70_tp05_slip5_s946,2.8068,18.79,0.5926,2.8068,0,340,000003b2,2026-03-25T17:57:13
c70_tp05_slip5_s947,,,,,0,305,000003b3,2026-03-25T18:02:18
c70_tp05_slip5_s948,-0.1343,3.11,0.5405,-0.1343,0,337,000003b4,2026-03-25T18:07:55
c70_tp05_slip5_s949,3.5342,19.24,0.7037,3.5342,0,342,000003b5,2026-03-25T18:13:38
c70_tp05_slip5_s950,0.2411,7.55,0.598,0.2411,0,363,000003b6,2026-03-25T18:19:41
c70_tp05_slip5_s951,0.5624,10.2,0.5,0.5624,0,352,000003b7,2026-03-25T18:25:33
c70_tp05_slip5_s952,0.5095,9.82,0.5446,0.5095,0,330,000003b8,2026-03-25T18:31:04
c70_tp05_slip5_s953,0.1498,10.45,0.534,0.1498,0,352,000003b9,2026-03-25T18:36:56
c70_tp05_slip5_s954,-0.1306,3.1,0.5072,-0.1306,0,338,000003ba,2026-03-25T18:42:35
c70_tp05_slip5_s955,1.0903,13.2,0.544,1.0903,0,360,000003bb,2026-03-25T18:48:35
c70_tp05_slip5_s956,3.453,21.94,0.5963,3.453,0,339,000003bc,2026-03-25T18:54:15
c70_tp05_slip5_s957,1.3249,15.24,0.5922,1.3249,0,337,000003bd,2026-03-25T18:59:52
c70_tp05_slip5_s958,1.7767,17.24,0.6214,1.7767,0,341,000003be,2026-03-25T19:05:33
c70_tp05_slip5_s959,0.4324,9.73,0.5361,0.4324,0,334,000003bf,2026-03-25T19:11:08
c70_tp05_slip5_s960,1.2942,15.1,0.5476,1.2942,0,334,000003c0,2026-03-25T19:16:42
c70_tp05_slip5_s961,0.0738,4.39,0.6176,0.0738,0,329,000003c1,2026-03-25T19:22:11
c70_tp05_slip5_s962,-0.5424,-0.77,0.5,-0.5424,0,347,000003c2,2026-03-25T19:27:58
c70_tp05_slip5_s963,-0.17,4.56,0.5402,-0.17,0,344,000003c3,2026-03-25T19:33:42
c70_tp05_slip5_s964,0.8803,11.37,0.5408,0.8803,0,351,000003c4,2026-03-25T19:39:33
c70_tp05_slip5_s965,0.1263,9.48,0.5109,0.1263,0,339,000003c5,2026-03-25T19:45:12
c70_tp05_slip5_s966,17.0883,42.26,0.5196,17.0883,0,343,000003c6,2026-03-25T19:50:55
c70_tp05_slip5_s967,2.6342,23.37,0.66,2.6342,0,340,000003c7,2026-03-25T19:56:35
c70_tp05_slip5_s968,1.1922,15.69,0.6,1.1922,0,341,000003c8,2026-03-25T20:02:16
c70_tp05_slip5_s969,2.2469,18.7,0.5377,2.2469,0,338,000003c9,2026-03-25T20:07:54
c70_tp05_slip5_s970,-0.3682,0.6,0.4831,-0.3682,0,339,000003ca,2026-03-25T20:13:33
c70_tp05_slip5_s971,0.0482,4.44,0.4906,0.0482,0,336,000003cb,2026-03-25T20:19:09
c70_tp05_slip5_s972,3.4289,24.23,0.5867,3.4289,0,336,000003cc,2026-03-25T20:24:45
c70_tp05_slip5_s973,-0.629,-8.94,0.2727,-0.629,0,333,000003cd,2026-03-25T20:30:18
c70_tp05_slip5_s974,0.3016,8.28,0.5351,0.3016,0,332,000003ce,2026-03-25T20:35:50
c70_tp05_slip5_s975,1.8721,17.8,0.5439,1.8721,0,330,000003cf,2026-03-25T20:41:20
c70_tp05_slip5_s976,-0.4126,-0.58,0.5,-0.4126,0,333,000003d0,2026-03-25T20:46:53
c70_tp05_slip5_s977,0.2827,7.94,0.5484,0.2827,0,326,000003d1,2026-03-25T20:52:20
c70_tp05_slip5_s978,0.5761,12.92,0.5362,0.5761,0,332,000003d2,2026-03-25T20:57:53
c70_tp05_slip5_s979,0.3956,8.68,0.6111,0.3956,0,331,000003d3,2026-03-25T21:03:24
c70_tp05_slip5_s980,-0.6114,-3.74,0.4706,-0.6114,0,336,000003d4,2026-03-25T21:09:00
c70_tp05_slip5_s981,1.3824,15.2,0.6049,1.3824,0,336,000003d5,2026-03-25T21:14:37
c70_tp05_slip5_s982,1.493,14.93,0.6029,1.493,0,112,000003d6,2026-03-25T21:16:29
