description,val_return,val_sortino,val_wr,robust_score,gpu_id,elapsed_s,job_id,timestamp
c70_tp05_slip5_s145,0.1191,1.52,0.4618,0.1191,0,313,10380d68,2026-03-25T07:56:01
c70_tp05_slip5_s146,-0.0568,0.92,0.5259,-0.0568,0,314,3490c8c5,2026-03-25T08:01:15
c70_tp05_slip5_s147,0.8549,2.67,0.5899,0.8549,0,306,41bce754,2026-03-25T08:06:21
c70_tp05_slip5_s148,-0.1893,0.07,0.5725,-0.1893,0,316,7ab56abd,2026-03-25T08:11:36
c70_tp05_slip5_s149,1.7376,3.25,0.611,1.7376,0,325,6231bc3d,2026-03-25T08:17:01
c70_tp05_slip5_s150,0.0178,2.29,0.4145,0.0178,0,316,b7640181,2026-03-25T08:22:17
c70_tp05_slip5_s151,0.135,1.55,0.5653,0.135,0,306,bf540449,2026-03-25T08:27:24
c70_tp05_slip5_s152,0.3528,2.75,0.4933,0.3528,0,307,e9ea006d,2026-03-25T08:32:31
c70_tp05_slip5_s153,-0.3714,-1.21,0.3897,-0.3714,0,317,7cb694d8,2026-03-25T08:37:48
c70_tp05_slip5_s154,-0.6061,-1.19,0.3667,-0.6061,0,319,62602725,2026-03-25T08:43:07
c70_tp05_slip5_s155,0.3583,2.17,0.553,0.3583,0,307,886d5a51,2026-03-25T08:48:14
c70_tp05_slip5_s156,-0.071,0.85,0.5191,-0.071,0,321,ee2b6444,2026-03-25T08:53:35
c70_tp05_slip5_s157,0.1891,1.59,0.5377,0.1891,0,308,9e3f0148,2026-03-25T08:58:42
c70_tp05_slip5_s158,0.205,1.88,0.5434,0.205,0,307,b124a2cd,2026-03-25T09:03:50
c70_tp05_slip5_s159,0.3063,1.1,0.6541,0.3063,0,313,bed3119c,2026-03-25T09:09:03
c70_tp05_slip5_s160,0.4417,2.62,0.552,0.4417,0,308,7e65a617,2026-03-25T09:14:11
c70_tp05_slip5_s161,0.8941,3.1,0.5396,0.8941,0,307,214fa491,2026-03-25T09:19:18
c70_tp05_slip5_s162,0.1654,2.69,0.4253,0.1654,0,327,3a3990d1,2026-03-25T09:24:45
c70_tp05_slip5_s163,-0.4643,-0.3,0.4939,-0.4643,0,329,d52101dc,2026-03-25T09:30:14
c70_tp05_slip5_s164,1.4527,3.24,0.6154,1.4527,0,355,cbc2ba75,2026-03-25T09:36:09
c70_tp05_slip5_s165,1.3956,2.9,0.5949,1.3956,0,310,49830db4,2026-03-25T09:41:19
c70_tp05_slip5_s166,0.3157,1.89,0.487,0.3157,0,309,3f873fef,2026-03-25T09:46:27
c70_tp05_slip5_s167,-0.2892,-0.26,0.4961,-0.2892,0,331,e9bca665,2026-03-25T09:51:58
c70_tp05_slip5_s168,-0.1021,0.75,0.5527,-0.1021,0,330,cad0faa7,2026-03-25T09:57:29
c70_tp05_slip5_s169,0.1013,1.72,0.5158,0.1013,0,316,7fcf7bf9,2026-03-25T10:02:44
c70_tp05_slip5_s170,0.4472,2.19,0.6051,0.4472,0,308,3e8bd5ed,2026-03-25T10:07:52
c70_tp05_slip5_s171,3.5248,5.2,0.6626,3.5248,0,329,9a2ddd32,2026-03-25T10:13:21
c70_tp05_slip5_s172,-0.0559,0.8,0.541,-0.0559,0,330,1ed31999,2026-03-25T10:18:51
c70_tp05_slip5_s173,0.1442,1.68,0.5208,0.1442,0,310,1974dd64,2026-03-25T10:24:01
c70_tp05_slip5_s174,-0.4824,-1.15,0.522,-0.4824,0,307,325446df,2026-03-25T10:29:07
c70_tp05_slip5_s175,1.4684,5.65,0.5918,1.4684,0,313,93e074f9,2026-03-25T10:34:20
c70_tp05_slip5_s176,1.9662,4.37,0.5031,1.9662,0,353,31de829f,2026-03-25T10:40:13
c70_tp05_slip5_s177,0.2688,2.29,0.5454,0.2688,0,309,14af983d,2026-03-25T10:45:22
c70_tp05_slip5_s178,0.1727,1.67,0.5104,0.1727,0,329,26ad9153,2026-03-25T10:50:51
c70_tp05_slip5_s179,0.6948,2.42,0.5249,0.6948,0,307,0732a58d,2026-03-25T10:55:58
c70_tp05_slip5_s180,-0.2811,0.23,0.4857,-0.2811,0,328,84b1cd62,2026-03-25T11:01:26
