dip_pct,proximity_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,lookback_days,ref_price_method,max_leverage,enable_shorts,trailing_stop_pct,sma_filter_period,market_breadth_filter,mean_sortino,min_sortino,max_sortino,mean_return_pct,min_return_pct,max_return_pct,mean_drawdown_pct,worst_drawdown_pct,mean_n_trades,total_n_trades,mean_win_rate,n_windows,w0_sortino,w0_return_pct,w0_drawdown_pct,w0_n_trades,w1_sortino,w1_return_pct,w1_drawdown_pct,w1_n_trades,w2_sortino,w2_return_pct,w2_drawdown_pct,w2_n_trades
0.07,0.01,0.05,0.2,3,21,30,sma,3.0,True,0.0,20,0.6,-6882273.2171935765,-10503217.244200395,-54.464869113280066,-24.35743145639289,-27.15191134799739,-22.830315308119797,-24.35743145639289,-27.15191134799739,3.6666666666666665,11,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-54.464869113280066,-27.15191134799739,-27.15191134799739,5
0.05,0.05,0.1,0.1,3,7,30,sma,2.0,True,0.03,20,0.0,-6882260.756788381,-10503217.244200395,-17.083653528027327,-23.858142215596484,-25.654043625608157,-22.830315308119797,-23.858142215596484,-25.654043625608157,4.0,12,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-17.083653528027327,-25.654043625608157,-25.654043625608157,6
0.05,0.02,0.05,0.15,3,14,30,close,2.0,True,0.03,20,0.8,-6213129.724566843,-10503217.244200395,-22.102656850979834,-19.849142525783048,-23.09006771306149,-18.14514139855125,-21.50218526516852,-23.104269616707672,4.0,12,0.0,3,-8136149.826843282,-18.312218465736397,-18.312218465736397,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-22.102656850979834,-18.14514139855125,-23.104269616707672,6
0.2,0.05,0.15,0.1,3,21,30,sma,2.0,True,0.0,20,0.8,-6882256.453857713,-10503217.244200395,-4.174861522593556,-24.01379259763226,-26.120994771715488,-22.830315308119797,-24.01379259763226,-26.120994771715488,4.0,12,0.0,3,-10143547.942511221,-22.830315308119797,-22.830315308119797,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-4.174861522593556,-26.120994771715488,-26.120994771715488,6
0.2,0.05,0.03,0.05,3,7,30,close,3.0,False,0.03,10,0.8,-2838403.588812676,-11060617.80327608,2545404.2189935553,-5.668397606042981,-24.89438541450625,4.521946221971138,-11.480354335216935,-24.89438541450625,4.0,12,61.111111111111114,3,-11060617.80327608,-24.89438541450625,-24.89438541450625,3,2.817844496852411,4.521946221971138,-1.2674559840353599,3,2545404.2189935553,3.367246374406168,-8.27922160710919,6
0.1,0.01,0.15,0.1,5,7,10,close,5.0,True,0.03,0,0.0,-6528503.648303186,-11276299.022221686,-21.70629385623098,-20.41101525674169,-24.789595599348157,-17.741765743440226,-21.92617837631047,-24.789595599348157,6.666666666666667,20,0.0,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-21.70629385623098,-17.741765743440226,-22.28725510214657,10
0.2,0.03,0.03,0.15,5,30,10,close,1.0,True,0.03,20,0.7,-6528498.196509838,-11276299.022221686,-5.3509138100999865,-23.1959083206182,-26.09644493506976,-18.701684427436685,-23.1959083206182,-26.09644493506976,6.666666666666667,20,3.3333333333333335,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-5.3509138100999865,-26.09644493506976,-26.09644493506976,10
0.05,0.01,0.05,0.05,5,7,10,sma,1.0,True,0.0,20,0.7,-6528497.553642499,-11276299.022221686,-3.4223117949735817,-17.950049963266178,-24.789595599348157,-10.358869863013696,-20.799977711008825,-24.789595599348157,6.666666666666667,20,3.3333333333333335,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-3.4223117949735817,-10.358869863013696,-18.908653106241637,10
0.07,0.01,0.2,0.15,5,30,10,close,5.0,True,0.0,20,0.0,-6528496.832415787,-11276299.022221686,-1.258631657096331,-18.52740340100811,-24.789595599348157,-12.090930176239489,-21.853124344353926,-24.789595599348157,5.666666666666667,17,9.523809523809524,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-1.258631657096331,-12.090930176239489,-22.068093006276932,7
0.15,0.01,0.03,0.15,5,30,10,sma,3.0,True,0.0,10,0.7,-6528496.723956556,-11276299.022221686,-0.9332539667044584,-17.625057954133755,-24.789595599348157,-9.383893835616417,-19.441473682275657,-24.789595599348157,5.333333333333333,16,16.666666666666668,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-0.9332539667044584,-9.383893835616417,-14.833141020042131,6
0.2,0.05,0.1,0.05,5,7,10,high,3.0,True,0.03,10,0.0,-6528499.449303406,-11276299.022221686,-9.109294514981597,-18.72436208773345,-24.789595599348157,-12.681806236415504,-20.817061044342157,-24.789595599348157,6.666666666666667,20,0.0,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-9.109294514981597,-12.681806236415504,-18.959903106241637,10
0.1,0.03,0.05,0.1,5,21,10,close,3.0,True,0.05,20,0.0,-6267341.92119351,-11276299.022221686,-1.911555884543347,-20.61401414463185,-24.789595599348157,-16.938320966225145,-22.186927165186958,-24.832864929987572,6.666666666666667,20,0.0,3,-7525724.82980296,-16.938320966225145,-16.938320966225145,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-1.911555884543347,-20.114125868322237,-24.832864929987572,10
0.05,0.02,0.1,0.05,5,7,10,sma,1.0,True,0.05,20,0.7,-6528497.88077493,-11276299.022221686,-4.403709087748742,-18.58632187193696,-24.789595599348157,-12.26768558902604,-20.799977711008825,-24.789595599348157,6.666666666666667,20,0.0,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-4.403709087748742,-12.26768558902604,-18.908653106241637,10
0.07,0.02,0.2,0.1,5,30,10,sma,3.0,True,0.05,0,0.8,-6528497.040489312,-11276299.022221686,-1.8828522338832814,-20.84193560668649,-24.789595599348157,-18.701684427436685,-22.4148486272416,-24.789595599348157,6.666666666666667,20,0.0,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-1.8828522338832814,-19.034526793274626,-23.753265854939965,10
0.1,0.03,0.05,0.08,5,7,10,close,2.0,True,0.03,20,0.7,-6267341.748006514,-11276299.022221686,-1.3919948983925534,-19.495806231907935,-24.789595599348157,-16.7595021301505,-21.34446935147672,-24.789595599348157,6.666666666666667,20,0.0,3,-7525724.82980296,-16.938320966225145,-16.938320966225145,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-1.3919948983925534,-16.7595021301505,-22.30549148885686,10
0.1,0.02,0.15,0.05,5,30,10,sma,1.0,True,0.0,0,0.6,-6528497.898974657,-11276299.022221686,-4.458308270103646,-17.13379996326618,-24.789595599348157,-7.910119863013697,-20.817061044342157,-24.789595599348157,6.666666666666667,20,3.3333333333333335,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-4.458308270103646,-7.910119863013697,-18.959903106241637,10
0.05,0.02,0.2,0.1,5,14,10,close,2.0,True,0.05,10,0.7,-5981951.429140646,-11276299.022221686,-2.0125026568215296,-19.157558901358122,-24.789595599348157,-15.011316019440565,-19.6617118856532,-24.789595599348157,6.666666666666667,20,0.0,3,-6669553.252697595,-15.011316019440565,-15.011316019440565,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-2.0125026568215296,-17.671765085285642,-19.18422403817088,10
0.15,0.02,0.05,0.05,5,14,10,sma,3.0,True,0.03,10,0.8,-6528499.449303406,-11276299.022221686,-9.109294514981597,-18.72436208773345,-24.789595599348157,-12.681806236415504,-20.817061044342157,-24.789595599348157,6.666666666666667,20,0.0,3,-8309190.2163940165,-18.701684427436685,-18.701684427436685,5,-11276299.022221686,-24.789595599348157,-24.789595599348157,5,-9.109294514981597,-12.681806236415504,-18.959903106241637,10
0.05,0.03,0.2,0.08,3,14,20,sma,5.0,False,0.0,0,0.7,-4224793.365180428,-11596436.08091915,-4.226329852151668,-16.501458086335322,-26.100363864627962,-2.76467541428965,-18.50097546722373,-26.63788712275357,2.0,6,0.0,3,-11596436.08091915,-26.100363864627962,-26.100363864627962,3,-1077939.7882922806,-2.76467541428965,-2.76467541428965,1,-4.226329852151668,-20.63933498008835,-26.63788712275357,2
0.15,0.03,0.07,0.15,10,14,30,high,1.0,False,0.05,10,0.6,-5461428.691301346,-11803988.620400647,-6.2036345327438855,-23.635003621407474,-34.26828089988054,-10.069222852970361,-23.635003621407474,-34.26828089988054,12.666666666666666,38,4.166666666666667,3,-11803988.620400647,-26.567507111371512,-26.567507111371512,10,-4580291.249868859,-10.069222852970361,-10.069222852970361,8,-6.2036345327438855,-34.26828089988054,-34.26828089988054,20
0.1,0.02,0.05,0.05,5,7,30,high,1.0,False,0.03,10,0.0,-6270040.866138062,-12092443.729828529,-9.983053024011468,-22.759427236349456,-27.21673962230362,-14.767992114656426,-22.759427236349456,-27.21673962230362,6.666666666666667,20,0.0,3,-12092443.729828529,-27.21673962230362,-27.21673962230362,5,-6717668.8855326325,-14.767992114656426,-14.767992114656426,5,-9.983053024011468,-26.293549972088332,-26.293549972088332,10
0.15,0.01,0.05,0.1,3,14,20,close,3.0,True,0.0,10,0.6,-7677997.479384016,-12530768.582999045,-6.61095260957786,-20.894200560324446,-28.203287392569372,-11.389246575342476,-24.400863132978344,-28.203287392569372,4.0,12,5.5555555555555545,3,-12530768.582999045,-28.203287392569372,-28.203287392569372,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-6.61095260957786,-11.389246575342476,-21.909234293304163,6
0.15,0.03,0.05,0.2,3,14,20,close,3.0,True,0.03,10,0.0,-7677999.648936946,-12530768.582999045,-13.119611395654793,-24.613981416965487,-28.203287392569372,-22.548589145265588,-25.35248422857693,-28.203287392569372,4.0,12,0.0,3,-12530768.582999045,-28.203287392569372,-28.203287392569372,3,-10503217.244200395,-23.09006771306149,-23.09006771306149,3,-13.119611395654793,-22.548589145265588,-24.764097580099932,6
0.2,0.02,0.03,0.15,10,7,10,high,2.0,False,0.03,20,0.8,-4804400.287133023,-12681865.909040326,-256280.0737871003,-12.588518960484599,-32.52616079937767,-0.6841299196671026,-12.588518960484599,-32.52616079937767,1.6666666666666667,5,0.0,3,-1475054.878571643,-4.555266162409025,-4.555266162409025,1,-256280.0737871003,-0.6841299196671026,-0.6841299196671026,1,-12681865.909040326,-32.52616079937767,-32.52616079937767,3
0.15,0.02,0.1,0.05,3,7,10,close,3.0,False,0.0,0,0.7,-4676182.957833508,-13063321.576087432,-127352.90766255507,-11.998873715640991,-33.504509604923975,-0.34315039336557673,-12.137664474030636,-33.504509604923975,1.3333333333333333,4,0.0,3,-127352.90766255507,-0.34315039336557673,-0.7595226685345056,1,-837874.3897505362,-2.1489611486334255,-2.1489611486334255,1,-13063321.576087432,-33.504509604923975,-33.504509604923975,2
0.15,0.05,0.1,0.08,3,30,10,close,3.0,False,0.0,10,0.7,-4676182.957833508,-13063321.576087432,-127352.90766255507,-11.998873715640991,-33.504509604923975,-0.34315039336557673,-12.137664474030636,-33.504509604923975,1.3333333333333333,4,0.0,3,-127352.90766255507,-0.34315039336557673,-0.7595226685345056,1,-837874.3897505362,-2.1489611486334255,-2.1489611486334255,1,-13063321.576087432,-33.504509604923975,-33.504509604923975,2
0.15,0.03,0.07,0.2,5,30,10,close,3.0,False,0.03,20,0.7,-4580645.677543872,-13063321.576087432,159258.93320635075,-11.7176576576674,-33.504509604923975,0.5004977805551971,-11.8844902511858,-33.504509604923975,1.3333333333333333,4,33.333333333333336,3,159258.93320635075,0.5004977805551971,0.0,1,-837874.3897505362,-2.1489611486334255,-2.1489611486334255,1,-13063321.576087432,-33.504509604923975,-33.504509604923975,2
0.07,0.02,0.15,0.05,7,30,10,close,2.0,False,0.0,20,0.6,-4790477.176876961,-13474889.852712898,-0.41333137082557986,-12.746625092408237,-34.56009054557246,-1.6619188061144086,-13.73947462739592,-34.56009054557246,2.3333333333333335,7,0.0,3,-896541.2645866161,-2.017865925537844,-2.017865925537844,2,-0.41333137082557986,-1.6619188061144086,-4.640467411077458,2,-13474889.852712898,-34.56009054557246,-34.56009054557246,3
0.15,0.05,0.07,0.1,3,7,20,high,2.0,False,0.05,0,0.7,-4753893.912771128,-13506973.446974454,-11.111599166663447,-19.933373533504227,-30.400454002930083,-1.6591115443860691,-19.933373533504227,-30.400454002930083,3.3333333333333335,10,0.0,3,-13506973.446974454,-30.400454002930083,-30.400454002930083,3,-754697.1797397649,-1.6591115443860691,-1.6591115443860691,1,-11.111599166663447,-27.74055505319653,-27.74055505319653,6
0.2,0.05,0.07,0.1,5,7,20,sma,5.0,True,0.0,0,0.0,-7411767.003086305,-13730356.214885553,-4.771930804866733,-26.060899671956374,-30.184547015936523,-19.142262992147945,-26.060899671956374,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-4.771930804866733,-28.85588900778465,-28.85588900778465,10
0.07,0.05,0.2,0.1,5,30,20,sma,1.0,True,0.05,20,0.7,-7411767.187295381,-13730356.214885553,-5.324558033588309,-25.91889447265091,-30.184547015936523,-19.142262992147945,-25.91889447265091,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-5.324558033588309,-28.42987340986826,-28.42987340986826,10
0.15,0.01,0.05,0.05,5,7,20,close,5.0,True,0.03,20,0.6,-7411778.58604665,-13730356.214885553,-39.52081183995988,-20.708622742420847,-30.184547015936523,-12.799058219178077,-23.92534203887965,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-39.52081183995988,-12.799058219178077,-22.44921610855448,10
0.15,0.03,0.1,0.08,5,21,20,sma,1.0,True,0.05,0,0.0,-7412219.2566596,-13730356.214885553,-1361.5326506913127,-25.09613467697667,-30.184547015936523,-19.142262992147945,-25.09613467697667,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-1361.5326506913127,-25.961594022845542,-25.961594022845542,10
0.1,0.02,0.05,0.15,5,7,20,close,3.0,True,0.05,20,0.7,-7411767.215396141,-13730356.214885553,-5.408860315697282,-26.535160703040376,-30.278672101036662,-19.142262992147945,-26.535160703040376,-30.278672101036662,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-5.408860315697282,-30.278672101036662,-30.278672101036662,10
0.1,0.01,0.2,0.1,5,14,20,sma,3.0,True,0.05,0,0.0,-7411766.977150862,-13730356.214885553,-4.6941244805278215,-25.764561617615943,-30.184547015936523,-19.142262992147945,-25.764561617615943,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-4.6941244805278215,-27.96687484476336,-27.96687484476336,10
0.2,0.01,0.05,0.15,5,30,20,sma,1.0,True,0.03,10,0.0,-7411801.700456429,-13730356.214885553,-108.86404117817253,-26.269928990099924,-30.184547015936523,-19.142262992147945,-26.269928990099924,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-108.86404117817253,-29.482976962215297,-29.482976962215297,10
0.07,0.05,0.1,0.05,5,7,30,close,5.0,True,0.03,20,0.7,-8627791.891299112,-13730356.214885553,-5.021306162401124,-23.445557578238645,-30.184547015936523,-12.799058219178077,-26.705846724504738,-30.184547015936523,6.666666666666667,20,0.0,3,-12153014.437705625,-27.35306749960133,-27.35306749960133,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-5.021306162401124,-12.799058219178077,-22.579925657976364,10
0.07,0.05,0.05,0.15,5,21,20,close,1.0,True,0.03,20,0.6,-6865220.479979848,-13730356.214885553,-2.1663078591767415,-22.81562511314117,-30.184547015936523,-15.451894584151816,-23.24003711934448,-30.184547015936523,6.666666666666667,20,0.0,3,-6865303.058746129,-15.451894584151816,-15.451894584151816,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-2.1663078591767415,-22.810433739335167,-24.0836697579451,10
0.1,0.05,0.07,0.08,5,14,30,close,2.0,True,0.03,20,0.8,-9037666.498378446,-13730356.214885553,-4.194042748542774,-30.396909147539986,-30.885568612703544,-30.120611813979885,-30.396909147539986,-30.885568612703544,6.666666666666667,20,0.0,3,-13382639.086207038,-30.120611813979885,-30.120611813979885,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-4.194042748542774,-30.885568612703544,-30.885568612703544,10
0.1,0.03,0.2,0.2,5,14,20,sma,5.0,True,0.03,0,0.6,-7411798.941239071,-13730356.214885553,-100.58638910459999,-26.39081371253289,-30.184547015936523,-19.142262992147945,-26.39081371253289,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-100.58638910459999,-29.845631129514196,-29.845631129514196,10
0.2,0.05,0.15,0.05,5,21,20,close,5.0,True,0.0,20,0.8,-7411778.58604665,-13730356.214885553,-39.52081183995988,-20.708622742420847,-30.184547015936523,-12.799058219178077,-23.92534203887965,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-39.52081183995988,-12.799058219178077,-22.44921610855448,10
0.05,0.01,0.15,0.08,5,30,20,sma,3.0,True,0.0,20,0.8,-7411766.939324405,-13730356.214885553,-4.580645106106818,-25.197761079347472,-30.184547015936523,-19.142262992147945,-25.197761079347472,-30.184547015936523,6.666666666666667,20,0.0,3,-8504940.022442555,-19.142262992147945,-19.142262992147945,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-4.580645106106818,-26.26647322995795,-26.26647322995795,10
0.07,0.01,0.05,0.2,5,30,10,high,2.0,False,0.0,0,0.6,-4940422.773674651,-14061815.004078707,-4.604305605149304,-14.46624196153401,-31.649248583143034,-1.6695572215389074,-14.46624196153401,-31.649248583143034,2.3333333333333335,7,0.0,3,-14061815.004078707,-31.649248583143034,-31.649248583143034,5,-759448.7126396437,-1.6695572215389074,-1.6695572215389074,1,-4.604305605149304,-10.079920079920084,-10.079920079920084,1
0.2,0.05,0.15,0.05,7,14,10,close,1.0,True,0.0,0,0.7,-7975197.726436724,-14123108.64475039,-0.6216829431450422,-20.364231927065557,-31.047966289212624,-7.982054794520554,-25.065043798363828,-31.047966289212624,9.333333333333334,28,4.761904761904762,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14123108.64475039,-31.047966289212624,-31.047966289212624,7,-0.6216829431450422,-7.982054794520554,-22.08449040841536,14
0.1,0.02,0.2,0.2,7,7,10,sma,1.0,True,0.05,0,0.0,-7975199.422826574,-14123108.64475039,-5.71085249398058,-28.55165580500675,-32.54432642834414,-22.06267469746349,-28.55165580500675,-32.54432642834414,9.0,27,2.5641025641025643,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14123108.64475039,-31.047966289212624,-31.047966289212624,7,-5.71085249398058,-32.54432642834414,-32.54432642834414,13
0.1,0.05,0.07,0.08,7,14,10,high,1.0,True,0.03,20,0.6,-8041797.34170504,-14322906.573290888,-1.5389473938938412,-23.95147586387532,-31.487198154237312,-18.30455473992517,-24.40653327337763,-31.487198154237312,9.333333333333334,28,0.0,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14322906.573290888,-31.487198154237312,-31.487198154237312,7,-1.5389473938938412,-18.30455473992517,-19.669726968432087,14
0.07,0.02,0.05,0.05,7,14,10,close,1.0,True,0.05,20,0.7,-8041797.277970114,-14322906.573290888,-1.3477426123729526,-23.46693550144307,-31.487198154237312,-16.85093365262841,-25.231391634650592,-31.487198154237312,9.333333333333334,28,0.0,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14322906.573290888,-31.487198154237312,-31.487198154237312,7,-1.3477426123729526,-16.85093365262841,-22.14430205225098,14
0.2,0.05,0.03,0.1,7,30,10,close,2.0,True,0.03,20,0.0,-8041798.451861672,-14322906.573290888,-4.869417287752835,-26.465486309207034,-31.487198154237312,-22.06267469746349,-26.465486309207034,-31.487198154237312,9.0,27,2.5641025641025643,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14322906.573290888,-31.487198154237312,-31.487198154237312,7,-4.869417287752835,-25.846586075920303,-25.846586075920303,13
0.1,0.05,0.1,0.08,7,21,10,close,1.0,True,0.0,20,0.6,-7706080.823993523,-14322906.573290888,0.044124769537856115,-18.439422454780644,-31.487198154237312,-4.035205479452088,-25.338978774441,-31.487198154237312,9.0,27,12.820512820512823,3,-8795335.942814453,-19.795863730652535,-19.795863730652535,7,-14322906.573290888,-31.487198154237312,-31.487198154237312,7,0.044124769537856115,-4.035205479452088,-24.73387443843314,13
0.2,0.03,0.05,0.1,7,7,10,sma,1.0,True,0.03,20,0.7,-8041798.451861672,-14322906.573290888,-4.869417287752835,-26.465486309207034,-31.487198154237312,-22.06267469746349,-26.465486309207034,-31.487198154237312,9.0,27,2.5641025641025643,3,-9802483.912876839,-22.06267469746349,-22.06267469746349,7,-14322906.573290888,-31.487198154237312,-31.487198154237312,7,-4.869417287752835,-25.846586075920303,-25.846586075920303,13
0.15,0.01,0.15,0.1,5,21,30,close,1.0,True,0.0,20,0.8,-9379763.445643187,-14408929.793105843,-4.328938164610099,-30.976130089815246,-32.43050777632816,-30.184547015936523,-30.976130089815246,-32.43050777632816,6.333333333333333,19,0.0,3,-14408929.793105843,-32.43050777632816,-32.43050777632816,5,-13730356.214885553,-30.184547015936523,-30.184547015936523,5,-4.328938164610099,-30.31333547718105,-30.31333547718105,9
0.05,0.05,0.07,0.08,10,7,10,high,1.0,True,0.0,20,0.7,-8693824.851097943,-14663413.688685404,-0.8236140794651513,-21.962576649340317,-32.235762348277945,-7.953078767123298,-26.724338336533645,-32.235762348277945,10.0,30,12.820512820512823,3,-11418060.040994346,-25.698888832619705,-25.698888832619705,9,-14663413.688685404,-32.235762348277945,-32.235762348277945,8,-0.8236140794651513,-7.953078767123298,-22.238363828703278,13
0.15,0.05,0.03,0.05,7,14,30,close,2.0,False,0.05,10,0.0,-6120678.210157447,-15007267.614916952,-5.15766399282437,-25.237349488442828,-34.55980510491965,-7.375042966256896,-25.237349488442828,-34.55980510491965,8.666666666666666,26,0.0,3,-15007267.614916952,-33.777200394151926,-33.777200394151926,7,-3354761.8578913943,-7.375042966256896,-7.375042966256896,7,-5.15766399282437,-34.55980510491965,-34.55980510491965,12
0.05,0.05,0.07,0.15,10,21,10,high,3.0,True,0.03,10,0.7,-8540300.306529459,-15145235.206964843,-9.389829440836877,-30.987296316510054,-36.08910034909961,-23.57779923399059,-30.987296316510054,-36.08910034909961,10.333333333333334,31,4.444444444444445,3,-10475656.322794091,-23.57779923399059,-23.57779923399059,8,-15145235.206964843,-33.29498936643997,-33.29498936643997,8,-9.389829440836877,-36.08910034909961,-36.08910034909961,15
0.2,0.03,0.2,0.1,10,14,10,close,5.0,True,0.05,20,0.6,-8506635.107641976,-15194581.128042286,-5.780001249409603,-29.019685910057802,-33.403470475851535,-23.23943026685605,-29.019685910057802,-33.403470475851535,10.333333333333334,31,2.2222222222222223,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-5.780001249409603,-30.416156987465833,-30.416156987465833,15
0.15,0.02,0.15,0.05,10,7,10,sma,1.0,True,0.03,20,0.7,-8506635.109084284,-15194581.128042286,-5.784328170014916,-25.42121492991895,-33.403470475851535,-19.620744047049264,-26.98234467542213,-33.403470475851535,11.0,33,0.0,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-5.784328170014916,-19.620744047049264,-24.304133283558812,17
0.15,0.02,0.1,0.15,10,21,10,high,1.0,True,0.0,20,0.6,-8506632.927390477,-15194581.128042286,0.760753248094157,-17.800053672226728,-33.403470475851535,3.242739726027394,-25.627902174468016,-33.403470475851535,8.333333333333334,25,22.222222222222218,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,0.760753248094157,3.242739726027394,-20.240805780696462,9
0.15,0.02,0.2,0.15,10,7,10,sma,5.0,True,0.03,20,0.8,-8506635.181020098,-15194581.128042286,-6.000135615971331,-29.396229879437886,-33.403470475851535,-23.23943026685605,-29.396229879437886,-33.403470475851535,10.666666666666666,32,2.0833333333333335,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-6.000135615971331,-31.54578889560608,-31.54578889560608,16
0.05,0.01,0.1,0.05,10,7,10,sma,1.0,True,0.03,20,0.8,-8506635.109084284,-15194581.128042286,-5.784328170014916,-25.42121492991895,-33.403470475851535,-19.620744047049264,-26.98234467542213,-33.403470475851535,11.0,33,0.0,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-5.784328170014916,-19.620744047049264,-24.304133283558812,17
0.2,0.05,0.1,0.2,10,21,10,sma,2.0,True,0.05,20,0.7,-8506635.472967064,-15194581.128042286,-6.875976514697587,-30.16625264092558,-33.85585718006917,-23.23943026685605,-30.16625264092558,-33.85585718006917,10.333333333333334,31,2.2222222222222223,3,-10325318.414882392,-23.23943026685605,-23.23943026685605,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-6.875976514697587,-33.85585718006917,-33.85585718006917,15
0.05,0.02,0.2,0.1,10,7,10,close,5.0,True,0.05,20,0.7,-7956250.198548893,-15194581.128042286,-5.317572051676112,-26.292855357624205,-33.403470475851535,-19.523139605785737,-26.292855357624205,-33.403470475851535,10.333333333333334,31,2.2222222222222223,3,-8674164.15003234,-19.523139605785737,-19.523139605785737,8,-15194581.128042286,-33.403470475851535,-33.403470475851535,8,-5.317572051676112,-25.951955991235337,-25.951955991235337,15
0.05,0.02,0.1,0.08,10,14,30,sma,5.0,False,0.0,10,0.7,-5310524.6685341075,-15259649.658263488,-3.772744467908643,-25.199112599274713,-39.7749582955995,-1.477137071857669,-25.199112599274713,-39.7749582955995,3.6666666666666665,11,0.0,3,-15259649.658263488,-34.345242430366966,-34.345242430366966,5,-671920.5745943681,-1.477137071857669,-1.477137071857669,1,-3.772744467908643,-39.7749582955995,-39.7749582955995,5
0.07,0.03,0.05,0.08,3,21,30,close,2.0,False,0.03,10,0.6,-7811100.5029329015,-15657360.30595497,-10.613781959896208,-30.230164583125063,-38.3556608887378,-17.094453981006975,-30.230164583125063,-38.3556608887378,4.0,12,0.0,3,-15657360.30595497,-35.24037887963042,-35.24037887963042,3,-7775930.589061776,-17.094453981006975,-17.094453981006975,3,-10.613781959896208,-38.3556608887378,-38.3556608887378,6
