dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,safety_core,safety_all,mean_sort_core,mean_sort_all,n_pos_core,n_pos_all,worst_dd_pct,sort_30d,ret_30d,dd_30d,trades_30d,wr_30d,sort_60d,ret_60d,dd_60d,trades_60d,wr_60d,sort_90d,ret_90d,dd_90d,trades_90d,wr_90d,sort_180d,ret_180d,dd_180d,trades_180d,wr_180d,sort_365d,ret_365d,dd_365d,trades_365d,wr_365d,sort_crash_dec_jan,ret_crash_dec_jan,dd_crash_dec_jan,trades_crash_dec_jan,wr_crash_dec_jan,sort_bull_jun_sep,ret_bull_jun_sep,dd_bull_jun_sep,trades_bull_jun_sep,wr_bull_jun_sep
0.2,0.1,0.05,7,21,0.03,0,1.0,27.4606,43.2245,12.1664,8.2074,3,7,-32.915,26.392,28.6078,-2.7906,39,55.56,7.4184,76.8693,-11.4635,399,24.24,2.6888,14.9987,-32.915,274,7.3,10.9527,21.5767,-27.4269,154,0.0,1.6699,50.4311,-32.3752,1288,31.68,4.2777,34.476,-24.6917,355,13.22,4.0524,79.8866,-21.7441,653,35.6
0.2,0.15,0.05,3,21,0.0,0,2.0,34.0,43.172,14.4879,7.8841,3,7,-27.8342,35.7708,49.8501,-8.1505,9,0.0,5.2681,64.6204,-11.684,183,3.33,2.4247,9.9497,-26.9878,88,2.27,0.3583,-4.6888,-27.0002,66,0.0,2.6553,27.8215,-25.9257,138,13.04,5.6736,29.7268,-27.8342,112,5.36,3.0377,39.977,-24.4971,211,5.77
0.1,0.12,0.1,3,21,0.0,20,2.0,28.5218,43.137,12.17,7.8884,3,7,-28.0075,25.2001,47.4698,-9.3884,11,0.0,7.1138,42.4294,-15.4061,60,10.34,4.1961,14.3706,-24.2227,22,0.0,2.5219,10.5842,-28.0075,50,12.0,4.1795,30.8312,-25.6165,80,25.0,5.5771,20.3363,-26.186,32,12.5,6.43,56.8164,-27.3877,70,42.86
0.1,0.15,0.08,7,14,0.0,0,1.0,24.942,43.1346,10.9952,8.1493,3,7,-32.249,13.9664,73.6355,-9.3796,43,5.56,6.9545,74.8252,-11.2862,455,0.45,12.0647,37.365,-25.5315,130,1.54,6.1617,8.0682,-27.4263,154,0.0,3.9894,38.8303,-32.249,434,5.53,6.9835,45.4466,-26.629,246,4.88,6.9249,75.7631,-28.4186,300,12.67
0.1,0.15,0.05,7,7,0.0,0,1.0,25.6309,43.1289,11.0472,7.9667,3,7,-29.3032,16.3605,69.6449,-10.9749,55,4.17,6.9776,74.8252,-11.2861,487,0.42,9.8035,34.9898,-26.2517,162,2.47,6.1615,8.0682,-27.4268,154,0.0,2.584,28.8962,-29.3032,858,2.1,7.0772,39.1926,-26.3033,364,2.75,6.8028,81.7423,-26.587,348,12.07
0.1,0.2,0.15,7,7,0.0,0,1.0,24.4579,43.1079,10.8163,8.1703,3,7,-32.6727,17.9178,73.6359,-8.4579,29,9.09,9.0085,74.8252,-10.6882,313,0.0,5.5227,19.2347,-32.6727,164,1.22,6.1623,8.0682,-27.4253,154,0.0,6.3459,56.6206,-25.7285,214,15.89,6.7815,38.09,-29.403,226,7.96,5.4538,64.4486,-28.9699,196,17.35
0.2,0.1,0.08,3,21,0.0,0,2.0,36.9067,43.1057,15.6885,7.853,3,7,-27.5258,38.8317,59.6304,-3.41,11,50.0,6.1781,59.6304,-12.635,145,7.04,2.0559,9.4739,-27.4237,72,8.33,0.3583,-4.6888,-26.9998,66,0.0,1.7944,24.0751,-25.5798,144,11.11,2.4986,23.4822,-26.2767,114,10.53,3.254,26.8038,-27.5258,80,12.5
0.15,0.2,0.1,3,21,0.03,20,2.0,19.571,43.0423,12.7641,9.3573,2,6,-30.439,-1.6879,-1.4909,-2.4052,6,33.33,26.9215,102.0005,-4.697,122,68.85,13.0588,102.0005,-13.724,164,67.07,1.2664,10.5717,-27.7247,48,25.0,2.7344,68.0222,-30.439,502,55.38,11.8392,71.5007,-6.5509,78,61.54,11.3688,132.5644,-10.8236,212,66.04
0.15,0.2,0.1,3,7,0.03,20,2.0,19.571,43.0423,12.7641,9.3573,2,6,-30.439,-1.6879,-1.4909,-2.4052,6,33.33,26.9215,102.0005,-4.697,122,68.85,13.0588,102.0005,-13.724,164,67.07,1.2664,10.5717,-27.7247,48,25.0,2.7344,68.0222,-30.439,502,55.38,11.8392,71.5007,-6.5509,78,61.54,11.3688,132.5644,-10.8236,212,66.04
0.15,0.2,0.1,3,14,0.03,20,2.0,19.571,43.0423,12.7641,9.3573,2,6,-30.439,-1.6879,-1.4909,-2.4052,6,33.33,26.9215,102.0005,-4.697,122,68.85,13.0588,102.0005,-13.724,164,67.07,1.2664,10.5717,-27.7247,48,25.0,2.7344,68.0222,-30.439,502,55.38,11.8392,71.5007,-6.5509,78,61.54,11.3688,132.5644,-10.8236,212,66.04
0.1,0.12,0.1,3,14,0.0,20,2.0,28.5218,42.913,12.17,7.8474,3,7,-28.0075,25.2001,47.4698,-9.3884,11,0.0,7.1138,42.4294,-15.4061,60,10.34,4.1961,14.3706,-24.2227,22,0.0,2.5219,10.5842,-28.0075,50,12.0,4.17,30.8312,-25.6165,82,26.83,5.4156,20.3363,-27.5279,34,17.65,6.3144,56.6724,-25.421,70,37.14
0.2,0.15,0.08,7,14,0.0,20,2.0,11.4544,42.8478,14.8758,13.9116,1,4,-29.8695,50.0,105.0673,-3.4748,10,66.67,-2.6115,-4.5393,-7.0093,6,33.33,-2.7612,-8.9825,-15.6713,10,20.0,28.9041,105.0889,-29.8695,46,4.35,6.905,188.2117,-27.754,170,29.41,-3.9525,-4.5585,-4.5585,4,0.0,20.8972,265.6448,-7.7002,48,41.67
0.1,0.15,0.1,3,14,0.0,20,2.0,28.1214,42.7722,12.0461,7.8522,3,7,-28.5079,25.2001,47.4698,-9.3884,11,0.0,6.7419,42.4302,-15.4061,60,10.34,4.1961,14.3706,-24.2227,22,0.0,2.4044,10.5842,-28.5079,50,12.0,3.9942,30.8312,-25.6587,76,23.68,6.4292,22.46,-27.4805,34,17.65,5.9996,50.9841,-25.5834,62,32.26
0.2,0.12,0.08,3,21,0.05,20,3.0,34.3496,42.6666,14.9077,9.2586,3,6,-30.2,20.4273,55.7337,-6.6384,13,66.67,15.0867,65.5967,-6.2678,37,66.67,9.2092,65.5967,-6.2678,49,66.67,4.439,50.3622,-30.2,56,7.14,5.4727,112.5734,-27.8861,190,52.63,-2.7787,-3.6551,-3.6551,4,0.0,12.9543,160.4639,-10.4339,62,67.74
0.2,0.12,0.08,3,14,0.05,20,3.0,34.3496,42.6666,14.9077,9.2586,3,6,-30.2,20.4273,55.7337,-6.6384,13,66.67,15.0867,65.5967,-6.2678,37,66.67,9.2092,65.5967,-6.2678,49,66.67,4.439,50.3622,-30.2,56,7.14,5.4727,112.5734,-27.8861,190,52.63,-2.7787,-3.6551,-3.6551,4,0.0,12.9543,160.4639,-10.4339,62,67.74
0.2,0.12,0.08,3,7,0.05,20,3.0,34.3496,42.6666,14.9077,9.2586,3,6,-30.2,20.4273,55.7337,-6.6384,13,66.67,15.0867,65.5967,-6.2678,37,66.67,9.2092,65.5967,-6.2678,49,66.67,4.439,50.3622,-30.2,56,7.14,5.4727,112.5734,-27.8861,190,52.63,-2.7787,-3.6551,-3.6551,4,0.0,12.9543,160.4639,-10.4339,62,67.74
0.18,0.12,0.1,7,14,0.03,20,1.0,24.8046,42.6558,10.7275,7.9062,3,7,-29.7449,6.0253,5.9176,-2.4681,21,80.0,15.1559,24.4457,-2.1084,75,78.38,11.0014,31.8498,-2.8606,97,77.08,1.0913,0.227,-29.7449,52,15.38,3.3248,70.6232,-27.9384,380,62.11,0.4977,0.1492,-0.7109,10,80.0,18.2474,131.7769,-5.0899,134,74.63
0.18,0.12,0.1,7,7,0.03,20,1.0,24.8046,42.6558,10.7275,7.9062,3,7,-29.7449,6.0253,5.9176,-2.4681,21,80.0,15.1559,24.4457,-2.1084,75,78.38,11.0014,31.8498,-2.8606,97,77.08,1.0913,0.227,-29.7449,52,15.38,3.3248,70.6232,-27.9384,380,62.11,0.4977,0.1492,-0.7109,10,80.0,18.2474,131.7769,-5.0899,134,74.63
0.18,0.12,0.1,7,21,0.03,20,1.0,24.8046,42.6558,10.7275,7.9062,3,7,-29.7449,6.0253,5.9176,-2.4681,21,80.0,15.1559,24.4457,-2.1084,75,78.38,11.0014,31.8498,-2.8606,97,77.08,1.0913,0.227,-29.7449,52,15.38,3.3248,70.6232,-27.9384,380,62.11,0.4977,0.1492,-0.7109,10,80.0,18.2474,131.7769,-5.0899,134,74.63
0.1,0.08,0.05,7,14,0.0,0,1.0,26.3965,42.6113,11.2638,7.7927,3,7,-28.0151,17.234,74.8252,-9.9608,59,19.23,6.883,69.6449,-11.2861,497,2.04,9.6745,35.9961,-25.1863,224,2.68,6.1615,8.0682,-27.4268,154,0.0,3.6865,37.6378,-28.0151,548,7.66,5.1357,35.1329,-25.3882,434,4.61,5.7737,61.6496,-27.8498,360,15.56
0.1,0.08,0.05,7,21,0.0,0,1.0,26.3965,42.6113,11.2638,7.7927,3,7,-28.0151,17.234,74.8252,-9.9608,59,19.23,6.883,69.6449,-11.2861,497,2.04,9.6745,35.9961,-25.1863,224,2.68,6.1615,8.0682,-27.4268,154,0.0,3.6865,37.6378,-28.0151,548,7.66,5.1357,35.1329,-25.3882,434,4.61,5.7737,61.6496,-27.8498,360,15.56
0.2,0.2,0.15,7,21,0.05,20,2.0,3.4538,42.5973,1.4744,9.092,3,6,-28.0639,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,22.119,110.369,-28.0639,50,16.0,4.8508,137.7325,-27.3797,218,52.29,-2.7713,-2.4368,-2.4368,4,0.0,35.0221,221.1319,-3.7451,68,64.71
0.2,0.2,0.15,7,7,0.05,20,2.0,3.4538,42.5973,1.4744,9.092,3,6,-28.0639,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,22.119,110.369,-28.0639,50,16.0,4.8508,137.7325,-27.3797,218,52.29,-2.7713,-2.4368,-2.4368,4,0.0,35.0221,221.1319,-3.7451,68,64.71
0.2,0.2,0.15,7,14,0.05,20,2.0,3.4538,42.5973,1.4744,9.092,3,6,-28.0639,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,22.119,110.369,-28.0639,50,16.0,4.8508,137.7325,-27.3797,218,52.29,-2.7713,-2.4368,-2.4368,4,0.0,35.0221,221.1319,-3.7451,68,64.71
0.25,0.1,0.08,7,7,0.0,0,1.0,25.7955,42.5591,11.2355,7.9444,3,7,-30.6678,19.5855,8.7401,-2.5714,11,100.0,9.8773,75.5086,-14.5724,217,13.89,4.2437,23.0119,-30.6678,142,4.23,4.6091,38.9386,-27.2302,410,5.85,2.3588,64.6875,-26.8354,414,32.37,8.1732,44.8003,-19.4416,103,22.92,6.7634,114.4417,-14.0814,157,42.11
0.12,0.15,0.1,3,14,0.05,20,2.0,32.8385,42.5479,14.1069,7.8334,3,7,-28.8749,23.0995,48.5521,-5.5096,45,38.1,11.8384,48.5521,-14.4816,145,30.99,7.3827,48.5521,-17.0711,187,28.26,0.8925,6.8022,-28.8749,60,23.33,3.3733,29.7761,-25.5829,252,21.43,5.0435,23.1018,-20.7329,100,30.0,3.2037,35.0426,-25.6537,256,38.28
0.12,0.15,0.1,3,7,0.05,20,2.0,32.8385,42.5479,14.1069,7.8334,3,7,-28.8749,23.0995,48.5521,-5.5096,45,38.1,11.8384,48.5521,-14.4816,145,30.99,7.3827,48.5521,-17.0711,187,28.26,0.8925,6.8022,-28.8749,60,23.33,3.3733,29.7761,-25.5829,252,21.43,5.0435,23.1018,-20.7329,100,30.0,3.2037,35.0426,-25.6537,256,38.28
0.12,0.15,0.1,3,21,0.05,20,2.0,32.8385,42.5479,14.1069,7.8334,3,7,-28.8749,23.0995,48.5521,-5.5096,45,38.1,11.8384,48.5521,-14.4816,145,30.99,7.3827,48.5521,-17.0711,187,28.26,0.8925,6.8022,-28.8749,60,23.33,3.3733,29.7761,-25.5829,252,21.43,5.0435,23.1018,-20.7329,100,30.0,3.2037,35.0426,-25.6537,256,38.28
0.1,0.15,0.08,7,7,0.0,0,1.0,22.8036,42.5158,10.064,8.0416,3,7,-32.4001,14.2556,73.6355,-10.9733,53,4.35,7.0691,74.8252,-11.2862,463,1.32,8.8674,35.4553,-26.5668,200,2.0,6.1617,8.0682,-27.4263,154,0.0,3.7679,38.5208,-32.4001,446,7.17,8.6565,47.415,-25.636,252,5.56,7.5128,81.7935,-25.3276,298,13.42
0.2,0.15,0.1,7,21,0.03,20,2.0,16.2668,42.4789,7.1436,9.3274,3,6,-31.7464,4.9104,15.0972,-4.5299,13,100.0,8.3842,35.0561,-3.8865,37,83.33,8.1363,49.2643,-4.239,49,83.33,19.2372,99.5999,-31.7464,58,17.24,5.2358,166.5287,-27.3623,232,62.07,-1.3197,-0.3828,-0.6968,4,50.0,20.7077,259.5134,-7.9674,72,80.56
0.2,0.15,0.1,7,7,0.03,20,2.0,16.2668,42.4789,7.1436,9.3274,3,6,-31.7464,4.9104,15.0972,-4.5299,13,100.0,8.3842,35.0561,-3.8865,37,83.33,8.1363,49.2643,-4.239,49,83.33,19.2372,99.5999,-31.7464,58,17.24,5.2358,166.5287,-27.3623,232,62.07,-1.3197,-0.3828,-0.6968,4,50.0,20.7077,259.5134,-7.9674,72,80.56
0.2,0.15,0.1,7,14,0.03,20,2.0,16.2668,42.4789,7.1436,9.3274,3,6,-31.7464,4.9104,15.0972,-4.5299,13,100.0,8.3842,35.0561,-3.8865,37,83.33,8.1363,49.2643,-4.239,49,83.33,19.2372,99.5999,-31.7464,58,17.24,5.2358,166.5287,-27.3623,232,62.07,-1.3197,-0.3828,-0.6968,4,50.0,20.7077,259.5134,-7.9674,72,80.56
0.2,0.12,0.08,7,21,0.05,20,2.0,3.7534,42.3439,1.5751,8.8845,3,6,-25.891,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,2.1156,4.6537,-7.0006,18,44.44,28.7343,116.7236,-25.891,48,8.33,5.862,144.3565,-25.4176,216,48.15,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.2,0.12,0.08,7,14,0.05,20,2.0,3.7534,42.3439,1.5751,8.8845,3,6,-25.891,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,2.1156,4.6537,-7.0006,18,44.44,28.7343,116.7236,-25.891,48,8.33,5.862,144.3565,-25.4176,216,48.15,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.2,0.12,0.08,7,7,0.05,20,2.0,3.7534,42.3439,1.5751,8.8845,3,6,-25.891,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,2.1156,4.6537,-7.0006,18,44.44,28.7343,116.7236,-25.891,48,8.33,5.862,144.3565,-25.4176,216,48.15,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.12,0.15,0.08,3,21,0.05,20,2.0,32.9349,42.2776,14.2677,7.8493,3,7,-29.9633,24.256,48.5522,-6.3879,47,36.36,11.2293,48.5522,-12.3199,147,30.56,7.3179,48.5522,-15.2566,191,26.6,0.8823,6.8022,-29.9633,60,20.0,3.0343,24.8407,-26.5963,256,19.53,4.6447,25.4486,-18.4487,102,27.45,3.5807,36.6359,-25.1875,256,35.94
0.12,0.15,0.08,3,7,0.05,20,2.0,32.9349,42.2776,14.2677,7.8493,3,7,-29.9633,24.256,48.5522,-6.3879,47,36.36,11.2293,48.5522,-12.3199,147,30.56,7.3179,48.5522,-15.2566,191,26.6,0.8823,6.8022,-29.9633,60,20.0,3.0343,24.8407,-26.5963,256,19.53,4.6447,25.4486,-18.4487,102,27.45,3.5807,36.6359,-25.1875,256,35.94
0.12,0.15,0.08,3,14,0.05,20,2.0,32.9349,42.2776,14.2677,7.8493,3,7,-29.9633,24.256,48.5522,-6.3879,47,36.36,11.2293,48.5522,-12.3199,147,30.56,7.3179,48.5522,-15.2566,191,26.6,0.8823,6.8022,-29.9633,60,20.0,3.0343,24.8407,-26.5963,256,19.53,4.6447,25.4486,-18.4487,102,27.45,3.5807,36.6359,-25.1875,256,35.94
0.18,0.12,0.05,3,21,0.03,0,2.0,43.262,42.2767,19.244,9.4029,3,6,-33.4476,50.0,70.7647,-2.2609,39,44.44,5.6051,63.0933,-11.7225,217,10.28,2.127,7.268,-33.4476,108,14.81,-0.2441,-7.0135,-27.0002,66,0.0,1.9512,14.6805,-28.5128,356,11.24,2.9986,23.2188,-24.6021,154,16.88,3.3824,42.8667,-25.5184,296,26.35
0.18,0.12,0.05,3,14,0.03,0,2.0,43.262,42.2767,19.244,9.4029,3,6,-33.4476,50.0,70.7647,-2.2609,39,44.44,5.6051,63.0933,-11.7225,217,10.28,2.127,7.268,-33.4476,108,14.81,-0.2441,-7.0135,-27.0002,66,0.0,1.9512,14.6805,-28.5128,356,11.24,2.9986,23.2188,-24.6021,154,16.88,3.3824,42.8667,-25.5184,296,26.35
0.18,0.12,0.05,3,7,0.03,0,2.0,43.262,42.2767,19.244,9.4029,3,6,-33.4476,50.0,70.7647,-2.2609,39,44.44,5.6051,63.0933,-11.7225,217,10.28,2.127,7.268,-33.4476,108,14.81,-0.2441,-7.0135,-27.0002,66,0.0,1.9512,14.6805,-28.5128,356,11.24,2.9986,23.2188,-24.6021,154,16.88,3.3824,42.8667,-25.5184,296,26.35
0.2,0.1,0.08,3,7,0.05,20,3.0,33.7024,42.2551,14.6474,9.1823,3,6,-30.3834,19.3094,52.7397,-6.7598,13,66.67,15.3002,66.5149,-6.2354,37,66.67,9.3327,66.5149,-6.2354,49,66.67,4.2103,50.3622,-30.3834,56,10.71,6.0385,127.4907,-26.3706,194,53.61,-2.7787,-3.6551,-3.6551,4,0.0,12.8634,167.8048,-10.4339,62,67.74
0.2,0.1,0.08,3,14,0.05,20,3.0,33.7024,42.2551,14.6474,9.1823,3,6,-30.3834,19.3094,52.7397,-6.7598,13,66.67,15.3002,66.5149,-6.2354,37,66.67,9.3327,66.5149,-6.2354,49,66.67,4.2103,50.3622,-30.3834,56,10.71,6.0385,127.4907,-26.3706,194,53.61,-2.7787,-3.6551,-3.6551,4,0.0,12.8634,167.8048,-10.4339,62,67.74
0.2,0.1,0.08,3,21,0.05,20,3.0,33.7024,42.2551,14.6474,9.1823,3,6,-30.3834,19.3094,52.7397,-6.7598,13,66.67,15.3002,66.5149,-6.2354,37,66.67,9.3327,66.5149,-6.2354,49,66.67,4.2103,50.3622,-30.3834,56,10.71,6.0385,127.4907,-26.3706,194,53.61,-2.7787,-3.6551,-3.6551,4,0.0,12.8634,167.8048,-10.4339,62,67.74
0.1,0.08,0.05,7,7,0.0,0,1.0,25.832,42.2487,11.0229,7.7264,3,7,-28.0151,17.234,74.8252,-9.9608,59,19.23,6.883,69.6449,-11.2861,497,2.04,8.9518,34.9576,-25.7576,226,2.65,6.1615,8.0682,-27.4268,154,0.0,3.6865,37.6378,-28.0151,548,7.66,5.3942,33.9186,-26.0586,452,4.87,5.7737,61.6496,-27.8498,360,15.56
0.12,0.2,0.08,7,7,0.03,0,1.0,24.1497,42.1818,10.6064,7.9397,3,7,-31.7577,19.2199,81.5397,-6.4298,103,47.92,7.0129,78.6027,-11.2862,521,8.95,5.5862,22.1819,-31.7577,282,13.48,7.0329,10.5243,-27.4264,154,0.0,4.2037,40.6397,-30.3411,572,25.87,7.0845,43.41,-25.2575,432,20.83,5.4375,42.448,-29.1487,406,18.72
0.12,0.2,0.08,7,21,0.03,0,1.0,24.1497,42.1818,10.6064,7.9397,3,7,-31.7577,19.2199,81.5397,-6.4298,103,47.92,7.0129,78.6027,-11.2862,521,8.95,5.5862,22.1819,-31.7577,282,13.48,7.0329,10.5243,-27.4264,154,0.0,4.2037,40.6397,-30.3411,572,25.87,7.0845,43.41,-25.2575,432,20.83,5.4375,42.448,-29.1487,406,18.72
0.12,0.2,0.08,7,14,0.03,0,1.0,24.1497,42.1818,10.6064,7.9397,3,7,-31.7577,19.2199,81.5397,-6.4298,103,47.92,7.0129,78.6027,-11.2862,521,8.95,5.5862,22.1819,-31.7577,282,13.48,7.0329,10.5243,-27.4264,154,0.0,4.2037,40.6397,-30.3411,572,25.87,7.0845,43.41,-25.2575,432,20.83,5.4375,42.448,-29.1487,406,18.72
0.18,0.2,0.15,3,7,0.03,0,2.0,43.5445,42.1304,19.3697,9.3703,3,6,-33.4476,50.0,74.9957,-2.2074,39,50.0,5.9896,70.2065,-11.7223,219,13.89,2.1195,7.268,-33.4476,108,18.52,-0.2442,-7.0135,-26.9987,66,0.0,2.3753,26.1529,-27.5578,218,34.86,3.0095,23.2188,-27.5812,154,20.78,2.3426,29.4467,-27.1841,150,32.0
0.18,0.2,0.15,3,14,0.03,0,2.0,43.5445,42.1304,19.3697,9.3703,3,6,-33.4476,50.0,74.9957,-2.2074,39,50.0,5.9896,70.2065,-11.7223,219,13.89,2.1195,7.268,-33.4476,108,18.52,-0.2442,-7.0135,-26.9987,66,0.0,2.3753,26.1529,-27.5578,218,34.86,3.0095,23.2188,-27.5812,154,20.78,2.3426,29.4467,-27.1841,150,32.0
0.18,0.2,0.15,3,21,0.03,0,2.0,43.5445,42.1304,19.3697,9.3703,3,6,-33.4476,50.0,74.9957,-2.2074,39,50.0,5.9896,70.2065,-11.7223,219,13.89,2.1195,7.268,-33.4476,108,18.52,-0.2442,-7.0135,-26.9987,66,0.0,2.3753,26.1529,-27.5578,218,34.86,3.0095,23.2188,-27.5812,154,20.78,2.3426,29.4467,-27.1841,150,32.0
0.2,0.15,0.08,7,14,0.05,20,2.0,3.4853,42.0038,1.4744,8.8842,3,6,-26.906,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,29.0385,118.2206,-25.3791,48,8.33,5.8578,139.4801,-26.906,218,47.71,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.2,0.15,0.08,7,7,0.05,20,2.0,3.4853,42.0038,1.4744,8.8842,3,6,-26.906,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,29.0385,118.2206,-25.3791,48,8.33,5.8578,139.4801,-26.906,218,47.71,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.2,0.15,0.08,7,21,0.05,20,2.0,3.4853,42.0038,1.4744,8.8842,3,6,-26.906,0.2848,0.3312,-3.2941,8,50.0,2.3248,2.2805,-6.0,8,25.0,1.8135,4.4626,-5.6141,16,50.0,29.0385,118.2206,-25.3791,48,8.33,5.8578,139.4801,-26.906,218,47.71,-2.7713,-2.4368,-2.4368,4,0.0,25.6413,221.4013,-6.9748,68,61.76
0.12,0.2,0.05,3,14,0.03,20,2.0,28.1354,41.9814,12.573,8.0402,3,7,-34.0628,20.8855,48.5527,-8.856,53,44.0,10.3193,50.2286,-12.1348,169,32.53,6.5144,50.2286,-17.8618,221,28.44,0.9349,6.8022,-34.0628,66,24.24,3.7218,29.2362,-26.4492,286,27.97,6.0228,34.4306,-14.341,116,32.76,7.8827,49.4333,-26.2091,144,36.11
0.12,0.2,0.05,3,21,0.03,20,2.0,28.1354,41.9814,12.573,8.0402,3,7,-34.0628,20.8855,48.5527,-8.856,53,44.0,10.3193,50.2286,-12.1348,169,32.53,6.5144,50.2286,-17.8618,221,28.44,0.9349,6.8022,-34.0628,66,24.24,3.7218,29.2362,-26.4492,286,27.97,6.0228,34.4306,-14.341,116,32.76,7.8827,49.4333,-26.2091,144,36.11
0.12,0.2,0.05,3,7,0.03,20,2.0,28.1354,41.9814,12.573,8.0402,3,7,-34.0628,20.8855,48.5527,-8.856,53,44.0,10.3193,50.2286,-12.1348,169,32.53,6.5144,50.2286,-17.8618,221,28.44,0.9349,6.8022,-34.0628,66,24.24,3.7218,29.2362,-26.4492,286,27.97,6.0228,34.4306,-14.341,116,32.76,7.8827,49.4333,-26.2091,144,36.11
0.1,0.2,0.15,7,21,0.0,0,1.0,24.5255,41.9764,10.9264,8.0147,3,7,-33.6538,19.9523,74.8252,-8.056,19,16.67,8.5859,69.8684,-10.6882,300,1.36,4.2411,17.4972,-33.6538,170,0.0,6.1623,8.0682,-27.4253,154,0.0,3.8917,39.3022,-33.2084,194,11.34,6.359,47.2065,-25.5712,180,4.44,6.9107,81.671,-28.0192,172,17.44
0.2,0.1,0.08,7,21,0.03,20,2.0,11.2872,41.9698,4.9141,9.1362,3,6,-30.6109,1.6219,4.36,-6.6437,14,71.43,6.3495,25.8708,-5.54,37,77.78,6.771,39.7989,-5.0158,49,79.17,20.4365,102.9208,-30.6109,58,17.24,5.6588,171.0385,-26.3718,232,61.21,-1.3197,-0.3828,-0.6968,4,50.0,24.4355,260.7022,-6.9748,72,80.56
0.2,0.1,0.08,7,7,0.03,20,2.0,11.2872,41.9698,4.9141,9.1362,3,6,-30.6109,1.6219,4.36,-6.6437,14,71.43,6.3495,25.8708,-5.54,37,77.78,6.771,39.7989,-5.0158,49,79.17,20.4365,102.9208,-30.6109,58,17.24,5.6588,171.0385,-26.3718,232,61.21,-1.3197,-0.3828,-0.6968,4,50.0,24.4355,260.7022,-6.9748,72,80.56
0.2,0.1,0.08,7,14,0.03,20,2.0,11.2872,41.9698,4.9141,9.1362,3,6,-30.6109,1.6219,4.36,-6.6437,14,71.43,6.3495,25.8708,-5.54,37,77.78,6.771,39.7989,-5.0158,49,79.17,20.4365,102.9208,-30.6109,58,17.24,5.6588,171.0385,-26.3718,232,61.21,-1.3197,-0.3828,-0.6968,4,50.0,24.4355,260.7022,-6.9748,72,80.56
0.2,0.15,0.08,7,7,0.0,20,2.0,11.4544,41.9484,14.8758,13.6195,1,4,-29.8695,50.0,105.0673,-3.4748,10,66.67,-2.6115,-4.5393,-7.0093,6,33.33,-2.7612,-8.9825,-15.6713,10,20.0,28.9041,105.0889,-29.8695,46,4.35,7.1773,194.1058,-25.471,166,31.33,-3.9525,-4.5585,-4.5585,4,0.0,18.5807,246.4621,-6.9748,50,40.0
0.12,0.15,0.05,3,21,0.03,20,2.0,27.9528,41.9138,12.2962,7.9018,3,7,-31.9669,20.52,48.5527,-8.729,53,44.0,10.0173,48.5527,-12.1348,169,32.53,6.3512,48.5527,-17.8618,221,28.44,0.9531,6.8022,-31.9669,66,24.24,3.8246,27.2227,-25.4788,290,28.97,6.0228,34.4306,-14.341,116,32.76,7.6233,46.9383,-26.536,144,36.11
0.12,0.15,0.05,3,7,0.03,20,2.0,27.9528,41.9138,12.2962,7.9018,3,7,-31.9669,20.52,48.5527,-8.729,53,44.0,10.0173,48.5527,-12.1348,169,32.53,6.3512,48.5527,-17.8618,221,28.44,0.9531,6.8022,-31.9669,66,24.24,3.8246,27.2227,-25.4788,290,28.97,6.0228,34.4306,-14.341,116,32.76,7.6233,46.9383,-26.536,144,36.11
0.12,0.15,0.05,3,14,0.03,20,2.0,27.9528,41.9138,12.2962,7.9018,3,7,-31.9669,20.52,48.5527,-8.729,53,44.0,10.0173,48.5527,-12.1348,169,32.53,6.3512,48.5527,-17.8618,221,28.44,0.9531,6.8022,-31.9669,66,24.24,3.8246,27.2227,-25.4788,290,28.97,6.0228,34.4306,-14.341,116,32.76,7.6233,46.9383,-26.536,144,36.11
