dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,mean_sortino,mean_return_pct,worst_dd_pct,mean_trades,mean_win_rate,n_pos_windows,safety,sort_30d,sort_60d,sort_90d,ret_30d,ret_60d,ret_90d,dd_30d,dd_60d,dd_90d,trades_30d,trades_60d,trades_90d
0.12,0.2,0.15,10,7,0.05,0,1.0,27.4374,129.9024,-31.3969,359.3,25.95,3,62.6439,50.0,13.4113,18.9009,154.4491,153.7785,81.4797,-1.4661,-9.5281,-31.3969,96,652,330
0.2,0.12,0.05,5,14,0.05,0,3.0,27.8503,250.4797,-33.4132,176.7,21.46,3,62.6257,50.0,21.98,11.5709,307.1723,302.4695,141.7972,-2.2985,-13.4045,-33.4132,35,299,196
0.2,0.12,0.05,5,7,0.05,0,3.0,27.8503,250.4797,-33.4132,176.7,21.46,3,62.6257,50.0,21.98,11.5709,307.1723,302.4695,141.7972,-2.2985,-13.4045,-33.4132,35,299,196
0.2,0.12,0.05,5,21,0.05,0,3.0,27.8503,250.4797,-33.4132,176.7,21.46,3,62.6257,50.0,21.98,11.5709,307.1723,302.4695,141.7972,-2.2985,-13.4045,-33.4132,35,299,196
0.15,0.12,0.1,10,7,0.0,0,1.0,27.1168,130.2662,-29.9711,218.7,21.23,3,62.5911,50.0,15.0669,16.2834,155.008,147.4401,88.3503,-5.6275,-9.528,-29.9711,39,411,206
0.15,0.15,0.05,10,7,0.03,0,1.0,26.8261,127.8688,-28.5794,351.3,24.3,3,62.5903,50.0,14.0421,16.4361,144.1714,147.4377,91.9974,-3.6267,-9.5279,-28.5794,79,641,334
0.15,0.15,0.05,10,21,0.03,0,1.0,26.8261,127.8688,-28.5794,351.3,24.3,3,62.5903,50.0,14.0421,16.4361,144.1714,147.4377,91.9974,-3.6267,-9.5279,-28.5794,79,641,334
0.15,0.15,0.05,10,14,0.03,0,1.0,26.8261,127.8688,-28.5794,351.3,24.3,3,62.5903,50.0,14.0421,16.4361,144.1714,147.4377,91.9974,-3.6267,-9.5279,-28.5794,79,641,334
0.15,0.1,0.08,10,7,0.0,0,1.0,27.0531,129.459,-29.6761,253.0,18.49,3,62.5862,50.0,14.1887,16.9707,151.5677,148.3382,88.4711,-4.6274,-9.5279,-29.6761,54,459,246
0.15,0.15,0.1,3,14,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.15,0.15,0.1,3,21,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.15,0.2,0.1,3,21,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.15,0.2,0.1,3,14,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.15,0.12,0.1,3,14,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.15,0.12,0.1,3,21,0.0,0,3.0,26.1346,108.4011,-25.2959,92.0,0.0,3,62.5749,50.0,9.2127,19.1911,124.7752,124.7752,75.6529,-5.6116,-12.173,-25.2959,13,183,80
0.18,0.2,0.08,5,7,0.0,0,3.0,28.0397,230.916,-34.4528,144.0,11.97,3,62.564,50.0,22.9285,11.1907,278.0192,275.8696,138.8592,-7.906,-11.3298,-34.4528,23,239,170
0.1,0.15,0.08,10,21,0.03,0,1.0,26.7377,128.7944,-28.2217,428.7,25.25,3,62.5582,45.4711,12.6825,22.0596,151.8109,154.2175,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.15,0.08,10,14,0.03,0,1.0,26.7377,128.7944,-28.2217,428.7,25.25,3,62.5582,45.4711,12.6825,22.0596,151.8109,154.2175,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.15,0.08,10,7,0.03,0,1.0,26.7377,128.7944,-28.2217,428.7,25.25,3,62.5582,45.4711,12.6825,22.0596,151.8109,154.2175,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.12,0.2,0.15,10,14,0.05,0,1.0,27.3934,129.0705,-31.3969,358.7,25.97,3,62.5434,50.0,13.2791,18.9009,154.4491,151.2827,81.4797,-1.4661,-9.5281,-31.3969,96,650,330
0.12,0.2,0.15,10,21,0.05,0,1.0,27.3934,129.0705,-31.3969,358.7,25.97,3,62.5434,50.0,13.2791,18.9009,154.4491,151.2827,81.4797,-1.4661,-9.5281,-31.3969,96,650,330
0.1,0.2,0.05,3,14,0.0,20,3.0,23.8889,113.2253,-14.6041,79.7,1.27,3,62.5341,44.2436,16.6962,10.7267,121.2067,109.2345,109.2345,-12.2523,-14.2924,-14.6041,15,91,133
0.1,0.1,0.08,10,7,0.03,0,1.0,26.7073,128.2775,-28.2217,428.7,25.25,3,62.487,45.4709,12.5915,22.0596,151.8109,152.6669,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.1,0.08,10,21,0.03,0,1.0,26.7073,128.2775,-28.2217,428.7,25.25,3,62.487,45.4709,12.5915,22.0596,151.8109,152.6669,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.1,0.08,10,14,0.03,0,1.0,26.7073,128.2775,-28.2217,428.7,25.25,3,62.487,45.4709,12.5915,22.0596,151.8109,152.6669,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.12,0.08,10,14,0.03,0,1.0,26.7051,128.6102,-28.2217,428.7,25.25,3,62.4819,45.471,12.5848,22.0596,151.8109,153.6649,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.12,0.08,10,21,0.03,0,1.0,26.7051,128.6102,-28.2217,428.7,25.25,3,62.4819,45.471,12.5848,22.0596,151.8109,153.6649,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.1,0.12,0.08,10,7,0.03,0,1.0,26.7051,128.6102,-28.2217,428.7,25.25,3,62.4819,45.471,12.5848,22.0596,151.8109,153.6649,80.3548,-5.5625,-9.5279,-28.2217,144,738,404
0.12,0.12,0.1,10,14,0.05,0,1.0,27.2266,127.897,-30.7377,378.0,22.4,3,62.4761,50.0,12.8908,18.789,152.3902,149.7752,81.5257,-0.9088,-9.8519,-30.7377,102,676,356
0.12,0.12,0.1,10,21,0.05,0,1.0,27.2266,127.897,-30.7377,378.0,22.4,3,62.4761,50.0,12.8908,18.789,152.3902,149.7752,81.5257,-0.9088,-9.8519,-30.7377,102,676,356
0.12,0.12,0.1,10,7,0.05,0,1.0,27.2266,127.897,-30.7377,378.0,22.4,3,62.4761,50.0,12.8908,18.789,152.3902,149.7752,81.5257,-0.9088,-9.8519,-30.7377,102,676,356
0.15,0.2,0.1,10,7,0.03,0,1.0,26.3501,131.9205,-26.5428,340.0,31.97,3,62.4693,50.0,13.5467,15.5036,150.4495,142.3468,102.9652,-4.03,-9.528,-26.5428,77,633,310
0.15,0.2,0.1,10,14,0.03,0,1.0,26.3501,131.9205,-26.5428,340.0,31.97,3,62.4693,50.0,13.5467,15.5036,150.4495,142.3468,102.9652,-4.03,-9.528,-26.5428,77,633,310
0.15,0.2,0.1,10,21,0.03,0,1.0,26.3501,131.9205,-26.5428,340.0,31.97,3,62.4693,50.0,13.5467,15.5036,150.4495,142.3468,102.9652,-4.03,-9.528,-26.5428,77,633,310
0.12,0.2,0.1,10,21,0.05,0,1.0,27.2376,128.5138,-30.8291,378.0,22.4,3,62.4576,50.0,12.9688,18.7439,153.0432,150.9725,81.5257,-0.9088,-9.8519,-30.8291,102,676,356
0.12,0.2,0.1,10,14,0.05,0,1.0,27.2376,128.5138,-30.8291,378.0,22.4,3,62.4576,50.0,12.9688,18.7439,153.0432,150.9725,81.5257,-0.9088,-9.8519,-30.8291,102,676,356
0.12,0.2,0.1,10,7,0.05,0,1.0,27.2376,128.5138,-30.8291,378.0,22.4,3,62.4576,50.0,12.9688,18.7439,153.0432,150.9725,81.5257,-0.9088,-9.8519,-30.8291,102,676,356
0.15,0.08,0.05,5,7,0.0,0,2.0,27.3345,131.5174,-31.3256,178.0,14.74,3,62.4429,50.0,10.1374,21.8661,165.3182,150.1697,79.0643,-3.5411,-14.2282,-31.3256,43,325,166
0.12,0.15,0.1,10,7,0.05,0,1.0,27.2229,127.6989,-30.8165,378.0,22.4,3,62.4301,50.0,12.9186,18.7503,151.7957,149.7752,81.5257,-0.9088,-9.8519,-30.8165,102,676,356
0.12,0.15,0.1,10,21,0.05,0,1.0,27.2229,127.6989,-30.8165,378.0,22.4,3,62.4301,50.0,12.9186,18.7503,151.7957,149.7752,81.5257,-0.9088,-9.8519,-30.8165,102,676,356
0.12,0.15,0.1,10,14,0.05,0,1.0,27.2229,127.6989,-30.8165,378.0,22.4,3,62.4301,50.0,12.9186,18.7503,151.7957,149.7752,81.5257,-0.9088,-9.8519,-30.8165,102,676,356
0.18,0.1,0.05,5,7,0.0,0,2.0,26.1976,146.7559,-25.947,153.3,16.69,3,62.4014,50.0,13.8708,14.722,177.3262,177.3262,85.6154,-1.2512,-12.2951,-25.947,35,277,148
0.15,0.2,0.05,10,14,0.03,0,1.0,26.7751,129.1163,-28.7645,351.3,24.3,3,62.3815,50.0,14.1506,16.1746,145.4189,149.9327,91.9974,-3.6267,-9.5279,-28.7645,79,641,334
0.15,0.2,0.05,10,21,0.03,0,1.0,26.7751,129.1163,-28.7645,351.3,24.3,3,62.3815,50.0,14.1506,16.1746,145.4189,149.9327,91.9974,-3.6267,-9.5279,-28.7645,79,641,334
0.15,0.2,0.05,10,7,0.03,0,1.0,26.7751,129.1163,-28.7645,351.3,24.3,3,62.3815,50.0,14.1506,16.1746,145.4189,149.9327,91.9974,-3.6267,-9.5279,-28.7645,79,641,334
0.18,0.12,0.1,5,7,0.0,0,2.0,26.2255,141.5475,-26.2434,120.7,20.59,3,62.3213,50.0,13.9135,14.7631,165.4204,180.0375,79.1847,-3.4465,-11.673,-26.2434,25,221,116
0.15,0.1,0.08,3,14,0.0,0,3.0,26.0256,109.8083,-25.2959,101.3,2.11,3,62.3139,50.0,9.9897,18.0871,124.7752,128.9968,75.6529,-8.0467,-11.7225,-25.2959,15,205,84
0.15,0.1,0.08,3,21,0.0,0,3.0,26.0256,109.8083,-25.2959,101.3,2.11,3,62.3139,50.0,9.9897,18.0871,124.7752,128.9968,75.6529,-8.0467,-11.7225,-25.2959,15,205,84
0.1,0.12,0.05,3,21,0.0,20,3.0,23.7966,113.2253,-14.6041,87.7,3.41,3,62.2925,44.2436,16.499,10.6472,121.2067,109.2345,109.2345,-12.2523,-14.1619,-14.6041,15,103,145
0.1,0.12,0.05,3,14,0.0,20,3.0,23.7966,113.2253,-14.6041,87.7,3.41,3,62.2925,44.2436,16.499,10.6472,121.2067,109.2345,109.2345,-12.2523,-14.1619,-14.6041,15,103,145
0.2,0.2,0.05,5,14,0.05,0,3.0,27.6924,240.313,-33.4132,176.7,19.16,3,62.2707,50.0,21.4555,11.6218,291.0211,288.1207,141.7972,-2.4907,-13.4045,-33.4132,35,299,196
0.2,0.2,0.05,5,7,0.05,0,3.0,27.6924,240.313,-33.4132,176.7,19.16,3,62.2707,50.0,21.4555,11.6218,291.0211,288.1207,141.7972,-2.4907,-13.4045,-33.4132,35,299,196
0.2,0.2,0.05,5,21,0.05,0,3.0,27.6924,240.313,-33.4132,176.7,19.16,3,62.2707,50.0,21.4555,11.6218,291.0211,288.1207,141.7972,-2.4907,-13.4045,-33.4132,35,299,196
0.15,0.2,0.15,10,7,0.0,0,1.0,27.1162,125.0793,-30.7925,163.7,18.07,3,62.1967,50.0,17.2183,14.1303,138.2916,148.9243,88.022,-9.5143,-9.5281,-30.7925,31,316,144
0.18,0.15,0.1,5,7,0.0,0,2.0,26.1544,130.7918,-26.2428,120.7,15.76,3,62.1526,50.0,14.1822,14.281,152.8756,160.315,79.1847,-5.2206,-10.1977,-26.2428,25,221,116
0.15,0.2,0.08,10,7,0.03,20,2.0,32.7707,225.1853,-5.4619,107.3,56.77,2,62.1469,-1.6879,50.0,50.0,-1.4909,198.266,478.7807,-2.4052,-2.8963,-5.4619,6,130,186
0.15,0.2,0.08,10,14,0.03,20,2.0,32.7707,225.1853,-5.4619,107.3,56.77,2,62.1469,-1.6879,50.0,50.0,-1.4909,198.266,478.7807,-2.4052,-2.8963,-5.4619,6,130,186
0.15,0.2,0.08,10,21,0.03,20,2.0,32.7707,225.1853,-5.4619,107.3,56.77,2,62.1469,-1.6879,50.0,50.0,-1.4909,198.266,478.7807,-2.4052,-2.8963,-5.4619,6,130,186
0.15,0.15,0.08,10,14,0.03,20,2.0,32.7707,221.3929,-5.4757,107.3,56.77,2,62.1388,-1.6879,50.0,50.0,-1.4909,193.276,472.3937,-2.4052,-2.9451,-5.4757,6,130,186
0.15,0.15,0.08,10,7,0.03,20,2.0,32.7707,221.3929,-5.4757,107.3,56.77,2,62.1388,-1.6879,50.0,50.0,-1.4909,193.276,472.3937,-2.4052,-2.9451,-5.4757,6,130,186
0.15,0.15,0.08,10,21,0.03,20,2.0,32.7707,221.3929,-5.4757,107.3,56.77,2,62.1388,-1.6879,50.0,50.0,-1.4909,193.276,472.3937,-2.4052,-2.9451,-5.4757,6,130,186
0.2,0.12,0.05,5,14,0.0,0,2.0,25.9294,144.1648,-25.1968,135.7,20.68,3,62.1328,50.0,14.0789,13.7094,171.1846,175.9354,85.3743,-2.1241,-13.4045,-25.1968,25,246,136
0.15,0.12,0.08,10,14,0.03,20,2.0,32.7707,217.8999,-5.5206,107.3,56.77,2,62.1124,-1.6879,50.0,50.0,-1.4909,190.2819,464.9086,-2.4052,-2.9752,-5.5206,6,130,186
0.15,0.12,0.08,10,21,0.03,20,2.0,32.7707,217.8999,-5.5206,107.3,56.77,2,62.1124,-1.6879,50.0,50.0,-1.4909,190.2819,464.9086,-2.4052,-2.9752,-5.5206,6,130,186
0.15,0.12,0.08,10,7,0.03,20,2.0,32.7707,217.8999,-5.5206,107.3,56.77,2,62.1124,-1.6879,50.0,50.0,-1.4909,190.2819,464.9086,-2.4052,-2.9752,-5.5206,6,130,186
0.15,0.1,0.08,10,21,0.03,20,2.0,32.7707,217.5487,-5.5228,107.3,56.77,2,62.1111,-1.6879,50.0,50.0,-1.4909,189.8629,464.274,-2.4052,-2.9794,-5.5228,6,130,186
0.15,0.1,0.08,10,7,0.03,20,2.0,32.7707,217.5487,-5.5228,107.3,56.77,2,62.1111,-1.6879,50.0,50.0,-1.4909,189.8629,464.274,-2.4052,-2.9794,-5.5228,6,130,186
0.15,0.1,0.08,10,14,0.03,20,2.0,32.7707,217.5487,-5.5228,107.3,56.77,2,62.1111,-1.6879,50.0,50.0,-1.4909,189.8629,464.274,-2.4052,-2.9794,-5.5228,6,130,186
0.2,0.2,0.05,5,14,0.0,0,2.0,25.9022,132.4047,-25.1965,128.7,1.14,3,62.0676,50.0,13.4535,14.253,149.7502,162.0894,85.3743,-9.0847,-13.4045,-25.1965,13,239,134
0.18,0.12,0.05,5,7,0.0,0,2.0,26.0518,144.8598,-25.947,150.7,14.81,3,62.0542,50.0,13.5831,14.5723,177.4261,171.538,85.6154,-3.0523,-12.2951,-25.947,33,271,148
0.1,0.1,0.05,10,21,0.0,0,1.0,27.2214,125.3255,-31.627,354.0,4.54,3,62.0421,50.0,13.3599,18.3043,149.7502,149.7502,76.476,-8.1196,-9.5279,-31.627,66,646,350
0.1,0.1,0.05,10,14,0.0,0,1.0,27.2214,125.3255,-31.627,354.0,4.54,3,62.0421,50.0,13.3599,18.3043,149.7502,149.7502,76.476,-8.1196,-9.5279,-31.627,66,646,350
0.18,0.2,0.05,5,14,0.0,0,2.0,26.1276,128.038,-26.3465,140.7,0.26,3,62.038,50.0,14.3806,14.0022,149.7502,149.7502,84.6134,-10.0138,-12.2951,-26.3465,21,257,144
0.15,0.08,0.05,5,21,0.0,0,2.0,27.1569,133.1072,-31.3256,175.3,14.78,3,62.0372,50.0,9.9871,21.4836,165.3182,154.9391,79.0643,-3.5411,-14.2282,-31.3256,43,321,162
0.15,0.08,0.05,5,14,0.0,0,2.0,27.1569,133.1072,-31.3256,175.3,14.78,3,62.0372,50.0,9.9871,21.4836,165.3182,154.9391,79.0643,-3.5411,-14.2282,-31.3256,43,321,162
0.2,0.2,0.05,5,21,0.0,0,2.0,25.8831,138.496,-25.1965,128.7,1.14,3,62.0219,50.0,13.3963,14.253,149.7502,180.3636,85.3743,-9.0847,-13.4045,-25.1965,13,239,134
0.15,0.2,0.1,10,7,0.0,0,1.0,27.0112,128.5073,-30.6717,218.7,20.41,3,62.0132,50.0,15.3608,15.673,149.2438,147.9279,88.3503,-7.9866,-9.528,-30.6717,39,411,206
0.15,0.2,0.05,3,14,0.0,0,3.0,25.96,109.2021,-25.6135,108.3,2.55,3,61.9996,50.0,9.7657,18.1143,124.7305,128.548,74.3279,-10.2341,-11.7224,-25.6135,32,205,88
0.15,0.2,0.05,3,21,0.0,0,3.0,25.96,109.2021,-25.6135,108.3,2.55,3,61.9996,50.0,9.7657,18.1143,124.7305,128.548,74.3279,-10.2341,-11.7224,-25.6135,32,205,88
0.18,0.15,0.05,5,7,0.0,0,2.0,26.017,134.653,-25.9471,148.7,11.0,3,61.9712,50.0,13.8054,14.2455,163.8033,154.5405,85.6154,-6.6501,-12.2951,-25.9471,33,265,148
0.15,0.12,0.08,5,21,0.0,0,2.0,27.4002,125.7143,-32.6696,147.3,7.62,3,61.9589,50.0,14.797,17.4037,150.1699,150.1699,76.803,-10.2547,-11.6848,-32.6696,25,271,146
0.15,0.12,0.08,5,14,0.0,0,2.0,27.4002,125.7143,-32.6696,147.3,7.62,3,61.9589,50.0,14.797,17.4037,150.1699,150.1699,76.803,-10.2547,-11.6848,-32.6696,25,271,146
0.15,0.1,0.05,5,7,0.0,0,2.0,27.1671,126.8741,-31.578,176.7,8.88,3,61.9414,50.0,9.9283,21.5731,151.3884,150.1696,79.0643,-7.2451,-14.2282,-31.578,43,325,162
0.18,0.2,0.05,5,21,0.0,0,2.0,26.0828,128.038,-26.3465,140.0,0.0,3,61.9315,50.0,14.2461,14.0022,149.7502,149.7502,84.6134,-10.0138,-12.2951,-26.3465,21,255,144
0.1,0.08,0.05,10,14,0.03,0,1.0,26.7549,125.0389,-29.6185,431.3,21.28,3,61.9238,50.0,12.8676,17.3971,148.5857,148.5857,77.9452,-4.8707,-9.5279,-29.6185,144,740,410
0.1,0.08,0.05,10,7,0.03,0,1.0,26.7549,125.0389,-29.6185,431.3,21.28,3,61.9238,50.0,12.8676,17.3971,148.5857,148.5857,77.9452,-4.8707,-9.5279,-29.6185,144,740,410
0.1,0.08,0.05,10,21,0.03,0,1.0,26.7549,125.0389,-29.6185,431.3,21.28,3,61.9238,50.0,12.8676,17.3971,148.5857,148.5857,77.9452,-4.8707,-9.5279,-29.6185,144,740,410
0.12,0.15,0.08,5,7,0.0,0,2.0,25.9139,129.6634,-25.5586,170.7,5.72,3,61.9166,43.9705,9.6889,24.0822,148.4528,148.4514,92.0858,-9.0447,-14.2283,-25.5586,35,321,156
0.15,0.15,0.1,7,14,0.03,20,2.0,32.7707,174.3172,-5.8625,105.3,58.03,2,61.9118,-1.6879,50.0,50.0,-1.4909,200.5192,323.9234,-2.4052,-4.4934,-5.8625,6,130,180
0.15,0.15,0.1,7,21,0.03,20,2.0,32.7707,174.3172,-5.8625,105.3,58.03,2,61.9118,-1.6879,50.0,50.0,-1.4909,200.5192,323.9234,-2.4052,-4.4934,-5.8625,6,130,180
0.15,0.15,0.1,7,7,0.03,20,2.0,32.7707,174.3172,-5.8625,105.3,58.03,2,61.9118,-1.6879,50.0,50.0,-1.4909,200.5192,323.9234,-2.4052,-4.4934,-5.8625,6,130,180
0.15,0.2,0.1,7,21,0.03,20,2.0,32.7707,177.2779,-5.8792,105.3,58.03,2,61.9021,-1.6879,50.0,50.0,-1.4909,205.5092,327.8155,-2.4052,-4.4934,-5.8792,6,130,180
0.15,0.2,0.1,7,7,0.03,20,2.0,32.7707,177.2779,-5.8792,105.3,58.03,2,61.9021,-1.6879,50.0,50.0,-1.4909,205.5092,327.8155,-2.4052,-4.4934,-5.8792,6,130,180
0.15,0.2,0.1,7,14,0.03,20,2.0,32.7707,177.2779,-5.8792,105.3,58.03,2,61.9021,-1.6879,50.0,50.0,-1.4909,205.5092,327.8155,-2.4052,-4.4934,-5.8792,6,130,180
0.15,0.12,0.05,3,21,0.0,0,3.0,25.918,107.1065,-25.6135,108.3,2.55,3,61.8994,50.0,9.6397,18.1143,121.5874,125.4044,74.3279,-9.2884,-11.7224,-25.6135,32,205,88
0.15,0.12,0.05,3,14,0.0,0,3.0,25.918,107.1065,-25.6135,108.3,2.55,3,61.8994,50.0,9.6397,18.1143,121.5874,125.4044,74.3279,-9.2884,-11.7224,-25.6135,32,205,88
0.15,0.2,0.15,5,14,0.0,0,2.0,27.3666,125.4604,-32.64,85.3,0.0,3,61.8968,50.0,14.2181,17.8818,149.7502,149.7502,76.8808,-9.2559,-11.9197,-32.64,5,171,80
0.15,0.15,0.05,3,14,0.0,0,3.0,25.9164,107.1067,-25.6135,108.3,2.55,3,61.8955,50.0,9.6349,18.1143,121.5874,125.4047,74.3279,-10.1433,-11.7224,-25.6135,32,205,88
0.15,0.15,0.05,3,21,0.0,0,3.0,25.9164,107.1067,-25.6135,108.3,2.55,3,61.8955,50.0,9.6349,18.1143,121.5874,125.4047,74.3279,-10.1433,-11.7224,-25.6135,32,205,88
0.2,0.12,0.05,5,7,0.0,0,2.0,25.83,142.8078,-25.1968,137.7,19.63,3,61.8945,50.0,13.7805,13.7094,169.8514,173.1977,85.3743,-2.1544,-13.4045,-25.1968,26,251,136
0.15,0.08,0.05,10,7,0.03,20,2.0,32.7707,193.8814,-5.8996,107.3,47.7,2,61.8901,-1.6879,50.0,50.0,-1.4909,160.8507,422.2845,-2.4052,-5.3031,-5.8996,6,130,186
0.15,0.08,0.05,10,21,0.03,20,2.0,32.7707,193.8814,-5.8996,107.3,47.7,2,61.8901,-1.6879,50.0,50.0,-1.4909,160.8507,422.2845,-2.4052,-5.3031,-5.8996,6,130,186
0.15,0.08,0.05,10,14,0.03,20,2.0,32.7707,193.8814,-5.8996,107.3,47.7,2,61.8901,-1.6879,50.0,50.0,-1.4909,160.8507,422.2845,-2.4052,-5.3031,-5.8996,6,130,186
0.15,0.12,0.1,7,7,0.03,20,2.0,32.7707,171.3232,-5.9081,105.3,58.03,2,61.8851,-1.6879,50.0,50.0,-1.4909,197.5251,317.9354,-2.4052,-4.4934,-5.9081,6,130,180
0.15,0.12,0.1,7,14,0.03,20,2.0,32.7707,171.3232,-5.9081,105.3,58.03,2,61.8851,-1.6879,50.0,50.0,-1.4909,197.5251,317.9354,-2.4052,-4.4934,-5.9081,6,130,180
0.15,0.12,0.1,7,21,0.03,20,2.0,32.7707,171.3232,-5.9081,105.3,58.03,2,61.8851,-1.6879,50.0,50.0,-1.4909,197.5251,317.9354,-2.4052,-4.4934,-5.9081,6,130,180
0.2,0.12,0.1,5,14,0.0,0,2.0,25.917,144.4819,-25.6467,94.0,31.22,3,61.8807,50.0,15.761,11.9901,168.2627,180.039,85.1439,-3.4892,-11.1311,-25.6467,14,186,82
0.15,0.2,0.15,7,21,0.03,20,2.0,32.7707,184.9708,-5.9255,105.3,58.92,2,61.875,-1.6879,50.0,50.0,-1.4909,217.1382,339.2652,-2.4052,-2.3285,-5.9255,6,130,180
0.15,0.2,0.15,7,7,0.03,20,2.0,32.7707,184.9708,-5.9255,105.3,58.92,2,61.875,-1.6879,50.0,50.0,-1.4909,217.1382,339.2652,-2.4052,-2.3285,-5.9255,6,130,180
0.15,0.2,0.15,7,14,0.03,20,2.0,32.7707,184.9708,-5.9255,105.3,58.92,2,61.875,-1.6879,50.0,50.0,-1.4909,217.1382,339.2652,-2.4052,-2.3285,-5.9255,6,130,180
0.15,0.1,0.05,5,14,0.0,0,2.0,27.1498,126.6695,-31.6744,172.7,9.1,3,61.8567,50.0,10.2011,21.2483,151.4461,149.7502,78.8121,-7.3229,-14.2282,-31.6744,41,319,158
0.15,0.1,0.05,5,21,0.0,0,2.0,27.1498,126.6695,-31.6744,172.7,9.1,3,61.8567,50.0,10.2011,21.2483,151.4461,149.7502,78.8121,-7.3229,-14.2282,-31.6744,41,319,158
0.18,0.2,0.15,5,21,0.0,0,2.0,25.949,130.7186,-25.953,60.7,2.15,3,61.8063,50.0,13.887,13.9599,149.7502,157.6376,84.7679,-9.2546,-11.7448,-25.953,5,129,48
0.12,0.2,0.08,7,7,0.03,20,1.0,23.6106,55.0453,-14.6163,136.7,50.26,3,61.799,50.0,0.5122,20.3194,82.2161,-0.0847,83.0045,-2.7743,-12.158,-14.6163,72,32,306
0.12,0.2,0.08,7,14,0.03,20,1.0,23.6106,55.0453,-14.6163,136.7,50.26,3,61.799,50.0,0.5122,20.3194,82.2161,-0.0847,83.0045,-2.7743,-12.158,-14.6163,72,32,306
0.12,0.2,0.08,7,21,0.03,20,1.0,23.6106,55.0453,-14.6163,136.7,50.26,3,61.799,50.0,0.5122,20.3194,82.2161,-0.0847,83.0045,-2.7743,-12.158,-14.6163,72,32,306
0.18,0.08,0.05,7,14,0.0,0,2.0,27.9152,221.9259,-35.5401,223.3,20.61,3,61.7867,50.0,24.258,9.4877,268.6328,275.1304,122.0144,-2.2042,-9.5526,-35.5401,41,365,264
0.18,0.08,0.05,7,21,0.0,0,2.0,27.9152,221.9259,-35.5401,223.3,20.61,3,61.7867,50.0,24.258,9.4877,268.6328,275.1304,122.0144,-2.2042,-9.5526,-35.5401,41,365,264
0.2,0.12,0.1,5,21,0.0,0,2.0,25.868,143.1511,-25.6467,93.3,31.26,3,61.7636,50.0,15.6139,11.9901,168.2627,176.0466,85.1439,-3.4892,-10.052,-25.6467,14,184,82
0.2,0.12,0.05,5,21,0.0,0,2.0,25.7735,144.7933,-25.1968,135.0,20.42,3,61.7591,50.0,13.611,13.7094,171.1846,177.821,85.3743,-2.1241,-13.4045,-25.1968,25,244,136
0.15,0.12,0.05,5,7,0.0,0,2.0,27.1292,126.3281,-31.838,174.0,7.91,3,61.7331,50.0,10.4546,20.9331,149.7502,150.1699,79.0643,-8.1036,-14.2282,-31.838,37,323,162
0.15,0.1,0.05,3,21,0.0,0,3.0,25.8456,108.2541,-25.6135,111.0,5.13,3,61.7264,50.0,9.4225,18.1143,125.0302,125.4042,74.3279,-7.2407,-11.7224,-25.6135,34,211,88
0.15,0.1,0.05,3,14,0.0,0,3.0,25.8456,108.2541,-25.6135,111.0,5.13,3,61.7264,50.0,9.4225,18.1143,125.0302,125.4042,74.3279,-7.2407,-11.7224,-25.6135,34,211,88
0.12,0.2,0.15,10,21,0.0,0,1.0,26.9975,132.1919,-31.2387,167.3,12.13,3,61.7139,50.0,14.8477,16.1449,154.6903,162.2518,79.6335,-6.5542,-9.5281,-31.2387,16,336,150
0.12,0.2,0.15,10,14,0.0,0,1.0,26.9625,127.8759,-31.161,176.0,11.9,3,61.6704,50.0,14.0001,16.8874,154.6903,149.101,79.8366,-6.5542,-9.5281,-31.161,16,348,164
0.15,0.15,0.1,10,14,0.0,0,1.0,26.8473,131.0862,-30.6554,202.7,14.94,3,61.6444,50.0,15.6566,14.8852,155.9479,149.9601,87.3505,-6.8253,-9.528,-30.6554,26,384,198
