max_leverage,base_asset_sma_filter_period,base_asset_momentum_period,base_asset_min_momentum,n_trades,final_base_asset_qty,total_return,total_return_pct,sortino,sharpe,max_drawdown,max_drawdown_pct,n_days,final_equity,mean_daily_return,win_rate
1.0,0,5,0.0,31,2.784116190822153,-0.1606600947649793,-16.066009476497932,-3.1042974488743273,-3.1454721394129033,-0.19571994038499627,-19.571994038499625,61,8393.399052350207,-0.00277162006854155,60.0
1.0,0,5,0.01,31,2.7755999393342616,-0.1624452373368651,-16.24452373368651,-3.1640849506393964,-3.186046741746135,-0.19571994038499627,-19.571994038499625,61,8375.547626631349,-0.0028070403392914172,60.0
1.0,0,3,0.02,31,2.742565454273961,-0.16936979395726504,-16.936979395726503,-3.273788032718499,-3.4398440557468364,-0.20720046813764012,-20.72004681376401,61,8306.30206042735,-0.0029516979392222756,60.0
3.0,20,0,0.0,8,0.0,-0.23020217143891997,-23.020217143891998,-11.579652523155646,-10.587474695920957,-0.25077536911681547,-25.07753691168155,11,7697.9782856108,-0.024771473254503136,25.0
3.0,50,0,0.0,8,0.0,-0.23020217143891997,-23.020217143891998,-11.579652523155646,-10.587474695920957,-0.25077536911681547,-25.07753691168155,11,7697.9782856108,-0.024771473254503136,25.0
3.0,0,3,0.01,12,0.0,-0.2320724194874173,-23.207241948741732,-5.97425894373173,-6.884103966774259,-0.25220476419602994,-25.220476419602996,33,7679.275805125827,-0.007964811815596273,33.33333333333333
3.0,0,5,0.02,14,0.0,-0.2321057639559717,-23.210576395597172,-6.254241532618907,-7.254883721052677,-0.25262808725659774,-25.262808725659774,35,7678.942360440283,-0.0075341169712323615,28.57142857142857
3.0,0,3,0.0,12,0.0,-0.23292706728816065,-23.292706728816064,-5.833885015265286,-6.91776837974586,-0.2530370061546527,-25.303700615465267,33,7670.7293271183935,-0.007999587277820443,33.33333333333333
3.0,0,10,0.0,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,0,10,0.01,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,0,10,0.02,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,20,10,0.0,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,20,10,0.01,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,20,10,0.02,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,50,10,0.0,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,50,10,0.01,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,50,10,0.02,8,0.0,-0.23413784908176322,-23.41378490817632,-11.79246757528937,-10.842846036397875,-0.2513767001173942,-25.13767001173942,11,7658.621509182368,-0.02527795439434432,25.0
3.0,0,0,0.0,8,0.0,-0.2368842753664836,-23.68842753664836,-11.778874228778976,-10.66538275579041,-0.25727889077263777,-25.727889077263775,11,7631.157246335164,-0.025568800587834666,25.0
3.0,0,3,0.05,14,0.0,-0.23727771520313354,-23.727771520313354,-6.107344000795773,-6.8851315907916835,-0.2572735954711942,-25.72735954711942,35,7627.222847968665,-0.007698514945524,28.57142857142857
3.0,0,5,0.0,8,0.0,-0.2386092945079411,-23.86092945079411,-6.779488414765975,-7.527114932240092,-0.25895780799164414,-25.895780799164413,30,7613.907054920589,-0.009081077182361865,25.0
3.0,0,5,0.01,8,0.0,-0.2386092945079411,-23.86092945079411,-6.779488414765975,-7.527114932240092,-0.25895780799164414,-25.895780799164413,30,7613.907054920589,-0.009081077182361865,25.0
2.0,0,5,0.0,14,0.0,-0.2425669388931591,-24.256693889315912,-7.829893777555656,-8.716726036994075,-0.25506454585752514,-25.506454585752515,37,7574.330611068409,-0.007546766936580564,28.57142857142857
2.0,0,5,0.01,14,0.0,-0.2425669388931591,-24.256693889315912,-7.829893777555656,-8.716726036994075,-0.25506454585752514,-25.506454585752515,37,7574.330611068409,-0.007546766936580564,28.57142857142857
3.0,0,3,0.02,12,0.0,-0.24644779977484021,-24.64477997748402,-6.919184314900511,-7.33984152432666,-0.2662032728635136,-26.62032728635136,33,7535.522002251598,-0.008547227812436527,33.33333333333333
2.0,0,0,0.0,8,0.0,-0.2627600468728153,-26.276004687281528,-10.503443485021563,-8.66295662360128,-0.2749244685830944,-27.49244685830944,18,7372.399531271847,-0.017042512366042352,25.0
1.0,0,0,0.0,8,0.0,-0.29753440218722715,-29.753440218722716,-11.380475408626628,-9.602544166268434,-0.30362746816088726,-30.362746816088727,19,7024.655978127728,-0.018711944701039655,25.0
